DISTRICT,POPULATION,DISTRICT%
"1/1",595105,0.751500
"1/2",196766,0.248500
"2/1",94721,0.119600
"2/2",593996,0.750100
"2/4",103154,0.130300
"3/1",99405,0.125500
"3/3",359362,0.453800
"3/4",45493,0.057500
"3/5",287611,0.363200
"4/3",267273,0.337500
"4/4",493191,0.622800
"4/5",31406,0.039700
"5/1",3656,0.004600
"5/3",163155,0.206000
"5/4",151969,0.191900
"5/5",473090,0.597400
