DISTRICT,POPULATION,DISTRICT%
"1/1",545576,0.772500
"1/3",39837,0.056400
"1/6",121501,0.172000
"2/2",416096,0.589200
"2/5",289918,0.410500
"3/1",23599,0.033400
"3/3",531805,0.753000
"3/6",151034,0.213900
"4/2",252947,0.358200
"4/4",445550,0.630900
"4/6",7869,0.011100
"5/2",34780,0.049200
"5/3",114263,0.161800
"5/4",7777,0.011000
"5/5",415487,0.588300
"5/6",132460,0.187600
"6/1",137866,0.195200
"6/3",22854,0.032400
"6/4",254215,0.360000
"6/6",291822,0.413200
