REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,1,1,765319,0.959500,0.239900
2,4,4,627624,0.786900,0.436600
3,2,3,604517,0.757900,0.626100
4,3,2,450234,0.564500,0.767200
5,3,3,174154,0.218300,0.821800
6,3,4,171275,0.214700,0.875500
7,4,2,166777,0.209100,0.927800
8,2,2,166408,0.208600,0.979900
9,2,1,30198,0.037900,0.989400
10,1,3,17603,0.022100,0.994900
11,1,2,13867,0.017400,0.999200
12,3,1,2393,0.003000,1.000000
