DISTRICT,POPULATION,DISTRICT%
"1/1",342046,0.440700
"1/3",154386,0.198900
"1/4",279766,0.360500
"2/2",768501,0.990100
"2/3",5382,0.006900
"3/1",416709,0.536900
"3/3",334168,0.430500
"3/4",26545,0.034200
"4/1",6557,0.008400
"4/2",13833,0.017800
"4/3",293745,0.378500
"4/4",462976,0.596500
