DISTRICT,POPULATION,DISTRICT%
"1/1",570637,0.791200
"1/2",109833,0.152300
"1/3",8809,0.012200
"1/5",32060,0.044500
"2/1",146259,0.202800
"2/2",350315,0.485700
"2/3",213870,0.296600
"2/5",8666,0.012000
"3/3",344390,0.477500
"3/4",133997,0.185800
"3/5",246341,0.341600
"4/2",20607,0.028600
"4/4",587403,0.814500
"4/5",110719,0.153500
"5/1",4683,0.006500
"5/2",239340,0.331900
"5/3",154454,0.214200
"5/5",323561,0.448700
