REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,2,2,640810,0.851100,0.212800
2,1,4,432091,0.573900,0.356300
3,3,3,413509,0.549200,0.493600
4,4,1,399380,0.530500,0.626200
5,4,4,311648,0.413900,0.729700
6,3,1,263882,0.350500,0.817300
7,1,3,230147,0.305700,0.893700
8,2,3,109200,0.145000,0.930000
9,1,1,90003,0.119500,0.959900
10,3,2,67939,0.090200,0.982400
11,4,2,43306,0.057500,0.996800
12,3,4,7709,0.010200,0.999400
13,1,2,1900,0.002500,1.000000
