REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,1,1,447928,0.650300,0.325200
2,2,2,447573,0.649800,0.650100
3,2,1,241469,0.350600,0.825400
4,1,2,240559,0.349300,1.000000
