DISTRICT,POPULATION,DISTRICT%
"1/1",677983,0.960000
"1/3",4166,0.005900
"1/4",6680,0.009500
"1/6",18085,0.025600
"2/2",444652,0.629600
"2/5",261362,0.370100
"3/1",10572,0.015000
"3/3",591715,0.837900
"3/6",104151,0.147500
"4/2",258693,0.366300
"4/4",413223,0.585100
"4/6",34450,0.048800
"5/2",1594,0.002300
"5/3",109726,0.155400
"5/5",445484,0.630800
"5/6",147963,0.209500
"6/1",19361,0.027400
"6/4",287162,0.406600
"6/6",400234,0.566700
