DISTRICT,POPULATION,DISTRICT%
"1/1",670956,0.906300
"1/3",69664,0.094100
"2/2",602322,0.813600
"2/3",138033,0.186500
"3/1",67960,0.091800
"3/2",114521,0.154700
"3/3",515072,0.695700
"3/4",42000,0.056700
"4/2",25471,0.034400
"4/3",16537,0.022300
"4/4",698743,0.943800
