REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,2,1,478795,0.695200,0.347600
2,1,2,478518,0.694700,0.694900
3,2,2,210247,0.305300,0.847600
4,1,1,209969,0.304800,1.000000
