DISTRICT,POPULATION,DISTRICT%
"1/1",425128,0.547700
"1/3",350861,0.452100
"1/4",209,0.000300
"2/2",763947,0.984300
"2/4",9936,0.012800
"3/1",130741,0.168400
"3/3",395167,0.509100
"3/4",251514,0.324100
"4/1",220712,0.284400
"4/2",13833,0.017800
"4/3",27297,0.035200
"4/4",515269,0.663900
