REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,2,1,859258,0.934400,0.467200
2,1,2,859003,0.934200,0.934300
3,2,2,60550,0.065800,0.967200
4,1,1,60295,0.065600,1.000000
