DISTRICT,POPULATION,DISTRICT%
"1/1",413052,0.575500
"1/7",304405,0.424100
"2/1",303054,0.422200
"2/2",343912,0.479200
"2/3",31267,0.043600
"2/7",34797,0.048500
"3/2",375844,0.523600
"3/3",341908,0.476400
"4/3",81372,0.113400
"4/4",533574,0.743400
"4/5",104773,0.146000
"5/4",185077,0.257900
"5/5",534764,0.745100
"6/3",150058,0.209100
"6/5",24160,0.033700
"6/6",544050,0.758000
"7/3",114888,0.160100
"7/5",52684,0.073400
"7/6",172482,0.240300
"7/7",378158,0.526900
