REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,1,1,697002,0.941500,0.235400
2,2,4,667120,0.901100,0.460700
3,4,2,656121,0.886300,0.682200
4,3,3,583613,0.788300,0.879300
5,4,3,84234,0.113800,0.907700
6,2,3,73500,0.099300,0.932600
7,3,4,72697,0.098200,0.957100
8,1,2,43749,0.059100,0.971900
9,3,1,43509,0.058800,0.986600
10,3,2,39734,0.053700,1.000000
