DISTRICT,POPULATION,DISTRICT%
"1/1",413013,0.585100
"1/3",293271,0.415500
"2/1",289,0.000400
"2/2",479672,0.679600
"2/3",225099,0.318900
"3/1",292968,0.415100
"3/2",226258,0.320600
"3/3",186952,0.264900
