DISTRICT,POPULATION,DISTRICT%
"1/1",601331,0.753900
"1/2",193070,0.242100
"2/1",195384,0.245000
"2/2",535819,0.671800
"2/3",64460,0.080800
"2/4",2393,0.003000
"3/2",68944,0.086400
"3/3",654580,0.820700
"3/4",77599,0.097300
"4/3",76209,0.095500
"4/4",720580,0.903400
