DISTRICT,POPULATION,DISTRICT%
"1/1",702534,0.858900
"1/3",79777,0.097500
"1/4",35593,0.043500
"2/1",115068,0.140700
"2/2",298211,0.364600
"2/3",63605,0.077800
"2/4",341020,0.416900
"3/2",268993,0.328900
"3/3",548280,0.670300
"3/4",631,0.000800
"4/2",251362,0.307300
"4/3",125586,0.153500
"4/4",440956,0.539100
