DISTRICT,POPULATION,DISTRICT%
"1/1",488529,0.665100
"1/2",156799,0.213500
"1/4",89142,0.121400
"2/1",1812,0.002500
"2/2",410288,0.558600
"2/3",167752,0.228400
"2/4",154618,0.210500
"3/2",167755,0.228400
"3/3",566715,0.771600
"4/1",244023,0.332200
"4/4",490447,0.667800
