DISTRICT,POPULATION,DISTRICT%
"1/1",804853,0.984000
"1/2",12673,0.015500
"1/4",76,0.000100
"2/2",439145,0.536900
"2/4",379421,0.463900
"3/2",365777,0.447200
"3/3",451471,0.552000
"3/4",0,0.000000
"4/1",13378,0.016400
"4/3",367658,0.449500
"4/4",437164,0.534500
