DISTRICT,POPULATION,DISTRICT%
"1/1",640810,0.851100
"1/2",109200,0.145000
"2/1",67939,0.090200
"2/2",413509,0.549200
"2/3",263882,0.350500
"2/4",7709,0.010200
"3/1",43306,0.057500
"3/3",399380,0.530500
"3/4",311648,0.413900
"4/1",1900,0.002500
"4/2",230147,0.305700
"4/3",90003,0.119500
"4/4",432091,0.573900
