DISTRICT,POPULATION,DISTRICT%
"1/1",462885,0.630200
"1/4",271479,0.369600
"2/1",23232,0.031600
"2/2",564390,0.768400
"2/3",147220,0.200400
"3/1",104264,0.142000
"3/2",42589,0.058000
"3/3",587614,0.800100
"4/1",147154,0.200400
"4/2",125076,0.170300
"4/4",461977,0.629000
