REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,3,3,696639,0.987000,0.329000
2,1,2,690769,0.978600,0.655200
3,2,1,690671,0.978500,0.981400
4,2,2,10717,0.015200,0.986400
5,1,1,10348,0.014700,0.991300
6,3,1,5188,0.007400,0.993800
7,1,3,5061,0.007200,0.996200
8,3,2,4457,0.006300,0.998300
9,2,3,3672,0.005200,1.000000
