REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,1,1,418435,0.771900,0.385900
2,2,2,416546,0.768400,0.770100
3,1,2,125567,0.231600,0.885900
4,2,1,123677,0.228100,1.000000
