DISTRICT,POPULATION,DISTRICT%
"1/1",594714,0.766200
"1/3",179044,0.230700
"2/2",763575,0.983800
"2/4",13842,0.017800
"3/1",13363,0.017200
"3/3",545436,0.702700
"3/4",216500,0.278900
"4/1",168121,0.216600
"4/2",10308,0.013300
"4/3",52942,0.068200
"4/4",546769,0.704500
