REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,4,1,695407,0.871900,0.218000
2,2,3,633932,0.794800,0.416700
3,1,4,633535,0.794300,0.615200
4,3,2,588709,0.738100,0.799800
5,1,3,163254,0.204700,0.850900
6,2,2,111995,0.140400,0.886100
7,3,4,106951,0.134100,0.919600
8,3,1,102396,0.128400,0.951700
9,4,2,97213,0.121900,0.982100
10,2,4,55196,0.069200,0.999400
11,4,4,1781,0.002200,1.000000
