REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,1,4,707691,0.955900,0.239000
2,2,1,620121,0.837600,0.448400
3,4,2,431039,0.582200,0.593900
4,3,3,397944,0.537500,0.728300
5,4,3,309316,0.417800,0.832800
6,3,2,188781,0.255000,0.896500
7,2,2,120499,0.162800,0.937200
8,3,1,120198,0.162400,0.977800
9,1,3,33060,0.044700,0.989000
10,3,4,32630,0.044100,1.000000
