DISTRICT,POPULATION,DISTRICT%
"1/1",638157,0.884900
"1/2",69783,0.096800
"1/5",13399,0.018600
"2/1",47751,0.066200
"2/2",648846,0.899700
"2/3",22513,0.031200
"3/3",492978,0.683600
"3/4",212263,0.294300
"3/5",19487,0.027000
"4/4",508926,0.705700
"4/5",209803,0.290900
"5/1",35280,0.048900
"5/2",2560,0.003500
"5/3",205698,0.285200
"5/5",478500,0.663500
