DISTRICT,POPULATION,DISTRICT%
"1/1",636873,0.883100
"1/2",68395,0.094800
"1/5",16071,0.022300
"2/1",46364,0.064300
"2/2",650233,0.901600
"2/3",22513,0.031200
"3/3",417440,0.578800
"3/4",155197,0.215200
"3/5",152091,0.210900
"4/4",565989,0.784800
"4/5",152740,0.211800
"5/1",37953,0.052600
"5/2",2560,0.003500
"5/3",281236,0.390000
"5/5",400289,0.555000
