DISTRICT,POPULATION,DISTRICT%
"1/1",625177,0.783800
"1/2",169224,0.212200
"2/1",171275,0.214700
"2/2",568629,0.712900
"2/3",733,0.000900
"2/4",57419,0.072000
"3/2",58981,0.073900
"3/3",709943,0.890100
"3/4",32199,0.040400
"4/3",89100,0.111700
"4/4",707689,0.887300
