REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,4,4,540257,0.735600,0.183900
2,3,3,532532,0.725100,0.365200
3,1,2,479602,0.653000,0.528400
4,2,1,478569,0.651600,0.691300
5,1,1,254762,0.346900,0.778000
6,3,4,193507,0.263500,0.843900
7,2,2,140508,0.191300,0.891700
8,2,3,115130,0.156800,0.930900
9,4,2,104264,0.142000,0.966400
10,4,3,89946,0.122500,0.997000
11,3,2,8803,0.012000,1.000000
