DISTRICT,POPULATION,DISTRICT%
"1/1",534730,0.728000
"1/2",153917,0.209600
"1/4",45717,0.062200
"2/2",307763,0.419000
"2/3",166948,0.227300
"2/4",260131,0.354200
"3/2",167184,0.227600
"3/3",567283,0.772400
"4/1",199864,0.272100
"4/2",105593,0.143800
"4/4",428750,0.583800
