DISTRICT,POPULATION,DISTRICT%
"1/1",461798,0.583200
"1/2",327433,0.413500
"1/4",3656,0.004600
"2/1",329950,0.416700
"2/2",290802,0.367200
"2/4",170010,0.214700
"3/3",623992,0.788000
"3/4",16958,0.021400
"3/5",148840,0.188000
"4/3",92539,0.116900
"4/4",393079,0.496400
"4/5",308189,0.389200
"5/2",172472,0.217800
"5/3",76042,0.096000
"5/4",208434,0.263200
"5/5",335159,0.423300
