DISTRICT,POPULATION,DISTRICT%
"1/1",695407,0.871900
"1/2",97213,0.121900
"1/4",1781,0.002200
"2/1",102396,0.128400
"2/2",588709,0.738100
"2/4",106951,0.134100
"3/2",111995,0.140400
"3/3",633932,0.794800
"3/4",55196,0.069200
"4/3",163254,0.204700
"4/4",633535,0.794300
