REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,1,2,383923,0.699700,0.349900
2,2,1,382971,0.698000,0.698800
3,2,2,165378,0.301400,0.849500
4,1,1,165107,0.300900,1.000000
