REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,4,1,804853,0.984000,0.246000
2,1,4,451471,0.552000,0.384000
3,2,3,439145,0.536900,0.518200
4,3,2,437164,0.534500,0.651900
5,2,2,379421,0.463900,0.767800
6,3,4,367658,0.449500,0.880200
7,1,3,365777,0.447200,0.992000
8,3,1,13378,0.016400,0.996100
9,4,3,12673,0.015500,1.000000
10,4,2,76,0.000100,1.000000
11,1,2,0,0.000000,1.000000
