DISTRICT,POPULATION,DISTRICT%
"1/1",601116,0.798400
"1/2",148894,0.197800
"2/1",143900,0.191100
"2/2",561505,0.745800
"2/4",47634,0.063300
"3/3",677074,0.899300
"3/4",77260,0.102600
"4/1",6737,0.008900
"4/2",45145,0.060000
"4/3",73028,0.097000
"4/4",629231,0.835800
