REGION,BASELINE,OTHER,POPULATION,DISTRICT%,CUMULATIVE%
1,1,4,651058,0.879400,0.219900
2,4,2,582911,0.787400,0.416700
3,2,1,453057,0.612000,0.569700
4,3,3,354080,0.478300,0.689300
5,2,3,287563,0.388400,0.786400
6,3,1,236091,0.318900,0.866100
7,4,3,99772,0.134800,0.899800
8,1,2,89693,0.121200,0.930100
9,3,4,81949,0.110700,0.957800
10,3,2,67433,0.091100,0.980500
11,4,1,53379,0.072100,0.998600
12,4,4,4293,0.005800,1.000000
