DISTRICT,POPULATION,DISTRICT%
"1/1",245678,0.334500
"1/2",346745,0.472100
"1/4",141941,0.193300
"2/1",102643,0.139800
"2/2",280704,0.382200
"2/3",167440,0.228000
"2/4",184055,0.250600
"3/1",77911,0.106100
"3/3",566610,0.771500
"3/4",89946,0.122500
"4/1",307422,0.418600
"4/2",107934,0.147000
"4/3",216,0.000300
"4/4",318635,0.433800
