GEOID20,District
310139511001000,1
310139511001001,1
310139511001002,1
310139511001003,1
310139511001004,1
310139511001005,1
310139511001006,1
310139511001007,1
310139511001008,1
310139511001009,1
310139511001010,1
310139511001011,1
310139511001012,1
310139511001013,1
310139511001014,1
310139511001015,1
310139511001016,1
310139511001017,1
310139511001018,1
310139511001019,1
310139511001020,1
310139511001021,1
310139511001022,1
310139511001023,1
310139511001024,1
310139511001025,1
310139511001026,1
310139511001027,1
310139511001028,1
310139511001029,1
310139511001030,1
310139511001031,1
310139511001032,1
310139511001033,1
310139511001034,1
310139511001035,1
310139511001036,1
310139511001037,1
310139511001038,1
310139511001039,1
310139511001040,1
310139511001041,1
310139511001042,1
310139511001043,1
310139511001044,1
310139511001045,1
310139511001046,1
310139511001047,1
310139511001052,1
310139511001053,1
310139511001054,1
310139511001055,1
310139511001056,1
310139511001057,1
310139511001062,1
310139511001063,1
310139511001064,1
310139511001075,1
310139511001100,1
310139511001101,1
310139511001102,1
310139511001103,1
310139511001104,1
310139511001105,1
310139511001106,1
310139511001107,1
310139511001108,1
310139511001109,1
310139511001110,1
310139511001111,1
310139511001112,1
310139511001113,1
310139511001114,1
310139511001115,1
310139511001116,1
310139511001117,1
310139511001118,1
310139511001119,1
310139511001120,1
310139511001121,1
310139511001122,1
310139511001123,1
310139511001124,1
310139511001125,1
310139511001126,1
310139511001127,1
310139511001128,1
310139511001129,1
310139511001130,1
310139511001131,1
310139511001132,1
310139511001133,1
310139511001134,1
310139511001135,1
310139511001136,1
310139511001137,1
310139511001138,1
310139511001139,1
310139511001140,1
310139511001141,1
310139511001142,1
310139511001143,1
310139511001144,1
310139511001145,1
310139511001146,1
310139511001147,1
310139511001148,1
310139511001149,1
310139511001150,1
310139511001151,1
310139511001152,1
310139511001153,1
310139511001154,1
310139511001155,1
310139511001156,1
310139511001157,1
310139511001158,1
310139511001159,1
310139511001160,1
310139511001161,1
310139511001162,1
310139511001163,1
310139511001164,1
310139511001165,1
310139511001166,1
310139511001167,1
310139511001168,1
310139511001169,1
310139511001170,1
310139511001171,1
310139511001172,1
310139511001173,1
310139511001174,1
310139511001175,1
310139511001176,1
310139511001177,1
310139511001178,1
310139511001179,1
310139511001180,1
310139511001181,1
310139511001182,1
310139511001183,1
310139511001184,1
310139511001185,1
310139511001186,1
310139511001187,1
310139511001188,1
310139511001189,1
310139511001190,1
310139511001191,1
310139511001192,1
310139511001193,1
310139511001194,1
310139511001199,1
310139511001201,1
310139511001202,1
310139511001203,1
310139511001204,1
310139511001205,1
310139511001206,1
310139511001208,1
310139511001209,1
310139511001210,1
310139511001211,1
310139511001212,1
310139511001213,1
310139511001214,1
310139511001215,1
310139511001216,1
310139511001217,1
310139511001218,1
310139511001219,1
310139511001220,1
310139511001221,1
310139511001236,1
310139511002026,1
310139511002027,1
310139511002028,1
310139511002029,1
310139511002030,1
310139511002031,1
310139511002032,1
310139511002033,1
310139511002034,1
310139511002035,1
310139511002036,1
310139511002037,1
310139511002038,1
310139511002039,1
310139511002040,1
310139511002041,1
310139511002042,1
310139511002043,1
310139511002044,1
310139511002045,1
310139511002046,1
310139511002049,1
310139511002050,1
310139511002051,1
310139511002052,1
310139511002053,1
310139511002054,1
310139511002055,1
310139511002056,1
310139511002057,1
310139511002058,1
310139511002059,1
310139511002060,1
310139511002061,1
310139511002062,1
310139511002063,1
310139511002064,1
310139511002065,1
310139511002066,1
310139511002067,1
310139511002068,1
310139511002069,1
310139511002070,1
310139511002071,1
310139511002072,1
310139511002073,1
310139511002074,1
310139511002075,1
310139511002076,1
310139511002077,1
310139511002153,1
310139511002154,1
310139511002155,1
310139511002184,1
310139511002185,1
310139511002186,1
310139511002187,1
310139511002188,1
310139511002189,1
310139511002190,1
310139511002203,1
310139511002204,1
310139511002237,1
310139512001004,1
310139512001005,1
310139512001006,1
310139512001007,1
310139512001008,1
310139512001009,1
310139512001010,1
310139512001015,1
310139512001016,1
310139512001019,1
310139512001020,1
310139512001021,1
310139512001022,1
310139512001023,1
310139512001024,1
310139512001025,1
310139512001026,1
310139512001027,1
310139512001028,1
310139512001029,1
310139512001035,1
310139512001036,1
310139512001037,1
310139512001038,1
310139512001039,1
310139512001040,1
310139512002003,1
310139512002008,1
310139512002009,1
310139512002010,1
310139512002011,1
310139512002012,1
310139512002013,1
310139512002014,1
310139512002015,1
310139512002016,1
310139512002017,1
310139512002018,1
310139512002022,1
310139512002023,1
310139512002024,1
310139512002025,1
310139512002026,1
310139512002027,1
310139512002028,1
310139512002029,1
310139512002030,1
310139512002031,1
310139512002032,1
310139512002033,1
310139512002034,1
310139512002035,1
310139512002036,1
310139512002037,1
310139512002038,1
310139512002039,1
310139512002045,1
310139511001048,1
310139511001049,1
310139511001050,1
310139511001051,1
310139511001073,1
310139511001074,1
310139511001076,1
310139511001092,1
310139511001093,1
310139511001094,1
310139511001095,1
310139511001096,1
310139511001097,1
310139511001098,1
310139511001099,1
310139511001195,1
310139511001196,1
310139511001197,1
310139511001198,1
310139511001200,1
310139511001232,1
310139511001233,1
310139511001237,1
310139511001238,1
310139511002017,1
310139511002018,1
310139511002019,1
310139511002020,1
310139511002021,1
310139511002022,1
310139511002023,1
310139511002024,1
310139511002025,1
310139511002047,1
310139511002048,1
310139511002078,1
310139511002079,1
310139511002080,1
310139511002081,1
310139511002082,1
310139511002083,1
310139511002084,1
310139511002085,1
310139511002086,1
310139511002087,1
310139511002088,1
310139511002089,1
310139511002090,1
310139511002095,1
310139511002096,1
310139511002097,1
310139511002098,1
310139511002099,1
310139511002100,1
310139511002101,1
310139511002102,1
310139511002103,1
310139511002104,1
310139511002105,1
310139511002106,1
310139511002107,1
310139511002108,1
310139511002109,1
310139511002110,1
310139511002111,1
310139511002112,1
310139511002113,1
310139511002114,1
310139511002115,1
310139511002116,1
310139511002117,1
310139511002118,1
310139511002119,1
310139511002120,1
310139511002121,1
310139511002130,1
310139511002131,1
310139511002132,1
310139511002140,1
310139511002141,1
310139511002142,1
310139511002143,1
310139511002144,1
310139511002145,1
310139511002146,1
310139511002147,1
310139511002148,1
310139511002149,1
310139511002150,1
310139511002151,1
310139511002152,1
310139511002156,1
310139511002157,1
310139511002158,1
310139511002159,1
310139511002160,1
310139511002161,1
310139511002162,1
310139511002163,1
310139511002164,1
310139511002165,1
310139511002166,1
310139511002167,1
310139511002168,1
310139511002169,1
310139511002170,1
310139511002171,1
310139511002172,1
310139511002173,1
310139511002174,1
310139511002175,1
310139511002176,1
310139511002177,1
310139511002178,1
310139511002179,1
