GEOID20,District
180390026002013,1
180390026002014,1
180390026002015,1
180390026002016,1
180390026002017,1
180390026002018,1
180390026002019,1
180390026002020,1
180390026002021,1
181319589001000,1
181319589001001,1
181319589001002,1
181319589001003,1
181319589001004,1
181319589001005,1
181319589001006,1
181319589001007,1
181319589001008,1
181319589001009,1
181319589001010,1
181319589001011,1
181319589001012,1
181319589001013,1
181319589001014,1
181319589001015,1
181319589001016,1
181319589001017,1
181319589001018,1
181319589001019,1
181319589001020,1
181319589001021,1
181319589001022,1
181319589001023,1
181319589001024,1
181319589001025,1
181319589001026,1
181319589001027,1
181319589001028,1
181319589001029,1
181319589001030,1
181319589001031,1
181319589001032,1
181319589001033,1
181319589001034,1
181319589001035,1
181319589001036,1
181319589001037,1
181319589001038,1
181319589001039,1
181319589001040,1
181319589001041,1
181319589001042,1
181319589001043,1
181319589001044,1
181319589001045,1
181319589001046,1
181319589001047,1
181319589001048,1
181319589001049,1
181319589001050,1
181319589001051,1
181319589001052,1
181319589001053,1
181319589001054,1
181319589001055,1
181319589001056,1
181319589001057,1
181319589001058,1
181319589001059,1
181319589001060,1
181319589001061,1
181319589001062,1
181319589001063,1
181319589001064,1
181319589001065,1
181319589001074,1
181319589001075,1
181319589001076,1
181319589001077,1
181319589001078,1
181319589001079,1
181319589001080,1
181319589001081,1
181319589001082,1
181319589001083,1
181319589001086,1
181319589001087,1
181319589001088,1
181319589001089,1
181319589001090,1
181319589001091,1
181319589001092,1
181319589001093,1
181319589001094,1
181319589001095,1
181319589002000,1
181319589002001,1
181319589002002,1
181319589002003,1
181319589002004,1
181319589002005,1
181319589002006,1
181319589002007,1
181319589002008,1
181319589002009,1
181319589002011,1
181319589002012,1
181319589002013,1
181319589002014,1
181319589002015,1
181319589002016,1
181319589002017,1
181319589002018,1
181319589002019,1
181319589002020,1
181319589002040,1
181319589002041,1
181319590001000,1
181319590001001,1
181319590001002,1
181319590001003,1
181319590001011,1
181499536002020,1
181499536002021,1
181499536002022,1
181499536002023,1
181499536002024,1
181499536002032,1
181499536002033,1
181499536002034,1
181499536002035,1
181499536002036,1
181499536002037,1
181499536002038,1
181499536002039,1
181499536002040,1
181499536002041,1
181499536002042,1
181499536002043,1
181499536002044,1
181499536002053,1
181499536002054,1
181499536002055,1
181499536002056,1
181499536002084,1
181499536002086,1
181499536002087,1
181499537001005,1
181499537001006,1
181499537001007,1
181499537001008,1
181499537001009,1
181499537001010,1
181499537001011,1
181499537001012,1
181499537001013,1
181499537001014,1
181499537001019,1
181499537001020,1
181499537001021,1
181499537001022,1
181499537001023,1
181499537001024,1
181499537001025,1
181499537001026,1
181499537001027,1
181499537001028,1
181499537001029,1
181499537001030,1
181499537001037,1
181499537001038,1
181499537001039,1
181499537001040,1
181499537001041,1
181499537001042,1
181499537001043,1
181499537001044,1
181499537001045,1
181499537001046,1
181499537001047,1
181499537001048,1
181499537001049,1
181499537001050,1
181499537001051,1
181499537001052,1
181499537001053,1
181499537001054,1
181499537001055,1
181499537001056,1
181499537001057,1
181499537001058,1
181499537001059,1
181499537001060,1
181499537001061,1
181499537001062,1
181499537001072,1
181499537001073,1
181499537001074,1
181499537002000,1
181499537002001,1
181499537002002,1
181499537002003,1
181499537002004,1
181499537002005,1
181499537002006,1
181499537002007,1
181499537002008,1
181499537002009,1
181499537002010,1
181499537002011,1
181499537002012,1
181499537002013,1
181499537002014,1
181499537002015,1
181499537002016,1
181499537002017,1
181499537002018,1
181499537002019,1
181499537002020,1
181499537002021,1
181499537002022,1
181499537002023,1
181499537002024,1
181499537002025,1
181499537002026,1
181499537002027,1
181499537002028,1
181499537002029,1
181499537002030,1
181499537002031,1
181499537002032,1
181499537002033,1
181499537002036,1
181499537002037,1
181499537002038,1
181499537002039,1
181499537002040,1
181499537002042,1
181499537002043,1
181499537002044,1
181499537002045,1
181499537002046,1
181499537002051,1
181499537002052,1
181499537002060,1
181499537002061,1
181499537002062,1
181499537003004,1
181499537003005,1
181499537002034,1
181499537002035,1
181499537002041,1
181499537002049,1
181499537002050,1
181499537002053,1
181499537002054,1
181499537002055,1
181499537002069,1
181499537002070,1
181499537002071,1
181499537002072,1
181499537002073,1
181499537002074,1
181499537002075,1
181499537002076,1
181499537002077,1
181499537002078,1
181499537002079,1
181499537002080,1
181499537002081,1
181499537002082,1
181499537002084,1
181499537002085,1
181499537002086,1
181499537002087,1
181499537002088,1
181499537003011,1
181499537003012,1
181499537003017,1
181499537003018,1
181499537003024,1
181499537003025,1
181499537003026,1
181499537003027,1
181499537003028,1
181499537003029,1
181499537003030,1
181499537003034,1
181499537003035,1
181499537003036,1
181499537003037,1
181499538002003,1
181499538002004,1
181499538002005,1
181499538002006,1
181499538002011,1
181499540002010,1
181499540002011,1
181499540002012,1
181499541001000,1
181499541001001,1
181499541001002,1
181499541001003,1
181499541001014,1
181499541001015,1
181499541001016,1
181499541001017,1
181499541001018,1
181499541001021,1
181499541001029,1
181499541001030,1
181499541001049,1
181499539001009,1
181499539001010,1
181499539001011,1
181499539001012,1
181499539001013,1
181499539001014,1
181499539001015,1
181499539001016,1
181499539001017,1
181499539001027,1
181499539002021,1
181499539002022,1
181499539002023,1
181499539002024,1
181499539002025,1
181499539002026,1
181499539002027,1
181499539002028,1
181499539002029,1
181499539002030,1
181499539002031,1
181499539002032,1
181499539002033,1
181499539002034,1
181499539002035,1
181499539002040,1
181499539002041,1
181499539002042,1
181499539002050,1
181499539002051,1
181499539002052,1
181499539002057,1
181499539002058,1
181499539002059,1
181499539002060,1
181499539002061,1
181499539002069,1
181499539002070,1
181499539002071,1
181499539002072,1
181499539002073,1
181499541003000,1
181499541003004,1
181499541003005,1
181499541003015,1
181499541003016,1
181499541003017,1
181499541003018,1
181499541003019,1
181499541003031,1
181499541003032,1
181499541003033,1
181499541003034,1
181499541003048,1
181499541003049,1
181499541003050,1
181499541003051,1
181499541003052,1
181499541003020,1
181499541003021,1
181499541003026,1
181499541003027,1
181499541003028,1
181499541003029,1
181499541003030,1
181499541003035,1
181499541003036,1
181499541003037,1
181499541003038,1
181499541003039,1
181499541003040,1
181499541003041,1
181499541003042,1
181499541003043,1
181499541003044,1
181499541003045,1
181499541003046,1
181499541003047,1
181499541003053,1
181499541003054,1
181499541003055,1
181499541003056,1
181499541003057,1
181499541003058,1
181499541003059,1
181499542001011,1
181499542001012,1
181499542001045,1
181499542001049,1
181499542001050,1
181499542001051,1
181499542001052,1
181499542001053,1
181499542001054,1
181499542001055,1
181499542001056,1
181499542001059,1
181499542001060,1
181499542001061,1
181499542001062,1
181499542001063,1
181499542001064,1
181499542001065,1
181499542001068,1
181499542001069,1
181499542001070,1
181499542001071,1
181499542001072,1
181499542001073,1
181499542001074,1
181499542001075,1
181499542001076,1
181499542001077,1
181499542001078,1
181499542001079,1
181499542001080,1
181499542001081,1
181499542001082,1
181499542001083,1
181499542001084,1
181499542003000,1
181499542003001,1
181499542003002,1
181499542003003,1
181499542003004,1
181499542003005,1
181499542003006,1
181499542003007,1
180390011001049,1
180390011001052,1
180390011001053,1
180390011001054,1
180390011001056,1
180390011001057,1
180390011001058,1
180390011001060,1
180390011003005,1
180390011003006,1
180390011003007,1
180390011003008,1
180390011003009,1
180390011003010,1
180390011003011,1
180390011003012,1
180390011003013,1
180390011003014,1
180390011003015,1
180390011003016,1
180390011003019,1
180390011003020,1
180390011003033,1
180390011003034,1
180390011003035,1
180390011003036,1
180390011003038,1
180390012001003,1
180390012001004,1
180390012001005,1
180390012001006,1
180390012001007,1
180390012001008,1
180390012001009,1
180390012001010,1
180390012001011,1
180390012001012,1
180390012001013,1
180390012001014,1
180390012001015,1
180390012001016,1
180390012001017,1
180390012001018,1
180390012001019,1
180390012001020,1
180390012001021,1
180390012001022,1
180390012004009,1
180390012004010,1
180390012004011,1
180390012004012,1
180390012004013,1
180390012004014,1
180390012004015,1
180390012004016,1
180390012004017,1
180390012004018,1
180390012004019,1
180390012004020,1
180390012004021,1
180390012004022,1
180390012004028,1
180390012004029,1
180390012004030,1
180390012004031,1
180390012004032,1
180390012004033,1
180390012004034,1
180390012004035,1
180390012004036,1
180390012004037,1
180390012004038,1
180390012004039,1
180390012004040,1
180390012004045,1
180390010001026,1
180390010001027,1
180390010001028,1
180390010001029,1
180390010001030,1
180390010001031,1
180390010001032,1
180390010001033,1
180390010002016,1
180390010002017,1
180390010002018,1
180390010002019,1
180390010002020,1
180390010002021,1
180390010002022,1
180390010002023,1
180390010002024,1
180390010002025,1
180390010002026,1
180390010002027,1
180390010002028,1
180390010002029,1
180390010002030,1
180390010002031,1
180390010002032,1
180390010002033,1
180390010002034,1
180390010002035,1
180390010002036,1
180390010002037,1
180390010002038,1
180390010002039,1
180390010002040,1
180390010002041,1
180390010002042,1
180390010002043,1
180390010002044,1
180390010002045,1
180390010002046,1
180390010002048,1
180390010002049,1
180390010002050,1
180390010002051,1
180390010002052,1
180390010002053,1
180390010003020,1
180390010003021,1
180390010003022,1
180390010003023,1
180390010003024,1
180390010003037,1
180390010003038,1
180390010003042,1
180390010003043,1
180390010003044,1
180390010003045,1
180390010003053,1
180390010003054,1
180390010003055,1
180390010001000,1
180390010001001,1
180390010001002,1
180390010001003,1
180390010001004,1
180390010001005,1
180390010001006,1
180390010001007,1
180390010001008,1
180390010001009,1
180390010001010,1
180390010001011,1
180390010001012,1
180390010001013,1
180390010001014,1
180390010001015,1
180390010001016,1
180390010001017,1
180390010001018,1
180390010001019,1
180390010001020,1
180390010001021,1
180390010001022,1
180390010001023,1
180390010001024,1
180390010001025,1
180390010002000,1
180390010002001,1
180390010002002,1
180390010002003,1
180390010002004,1
180390010002005,1
180390010002006,1
180390010002007,1
180390010002008,1
180390010002009,1
180390010002010,1
180390010002011,1
180390010002012,1
180390010002013,1
180390010002014,1
180390010002015,1
180390010002047,1
180390010003009,1
180390010003010,1
181319591002000,1
181319591002001,1
181319591002002,1
181319591002003,1
181319591002004,1
181319591002005,1
181319591002006,1
181319591002007,1
181319591002008,1
181319591002009,1
181319591002010,1
181319591002011,1
181319591002012,1
181319591002013,1
181319591002014,1
181319591002015,1
181319591002016,1
181319591002017,1
181319591002018,1
181319591002023,1
181319591002024,1
181319591002025,1
181319591002026,1
181319591002027,1
181319591002028,1
181319591002029,1
181319591002030,1
181319591002031,1
181319591002032,1
181319591002033,1
181319591002034,1
181319591002035,1
181319591002036,1
181319591002037,1
181319591002038,1
181319591002039,1
181319591002040,1
181319591002041,1
181319591002042,1
181319591002043,1
181319591002044,1
181319591002045,1
181319591002046,1
181319591002047,1
181319591002048,1
181319591002049,1
181319591002050,1
181319591002051,1
181319591002052,1
181319591002053,1
181319591002054,1
181319591002055,1
181319591002056,1
181319591002057,1
181319591002058,1
181319591002059,1
181319591002060,1
181319591002061,1
181319591002062,1
181319591002063,1
181319591002065,1
181319591002066,1
181319591002067,1
181319591002068,1
181319591002069,1
181319591002070,1
181319591002071,1
181319591002072,1
181319591002073,1
181319591002080,1
181319591002081,1
181319591002082,1
181319591002083,1
181319591002084,1
181319591002085,1
181319591002086,1
181319591002112,1
181319591003037,1
181319591003038,1
181319591003054,1
181319591003055,1
181319591003075,1
181499539001001,1
181499539001002,1
181499539001003,1
181499539001004,1
181499539001008,1
181499539001019,1
181499539001020,1
181499539001021,1
181499539001022,1
181499539001023,1
181499539001024,1
181499539001025,1
181499539001026,1
181499539001028,1
181499539001029,1
181499539001030,1
181499539001031,1
181499539001032,1
181499539001033,1
181499539001034,1
181499539001035,1
181499539002000,1
181499539002001,1
181499539002002,1
181499539002003,1
181499539002004,1
181499539002005,1
181499539002006,1
181499539002007,1
181499539002008,1
181499539002009,1
181499539002010,1
181499539002011,1
181499539002012,1
181499539002013,1
181499539002014,1
181499539002015,1
181499539002016,1
181499539002017,1
181499539002018,1
181499539002019,1
181499539002020,1
181499539002036,1
181499539002037,1
181499539002038,1
181499539002039,1
181499539002043,1
181499539002044,1
181499539002045,1
181499539002046,1
181499539002047,1
181499539002048,1
181499539002049,1
181499539002053,1
181499539002054,1
181499539002055,1
181499539002056,1
181499539002062,1
181499539002063,1
181499539002064,1
181499539002065,1
181499539002066,1
181499539002067,1
181499539002068,1
181499539002074,1
181499536002045,1
181499536002046,1
181499536002047,1
181499536002048,1
181499536002057,1
181499536002060,1
181499536002061,1
181499536002062,1
181499536002063,1
181499536002064,1
181499536002065,1
181499536002066,1
181499536002067,1
181499536002072,1
181499536002073,1
181499536002074,1
181499536002075,1
181499536002076,1
181499536002077,1
181499536002078,1
181499536002079,1
181499536002080,1
181499536002081,1
181499536002082,1
181499536002083,1
181499536002085,1
181499537001000,1
181499537001001,1
181499537001002,1
181499537001003,1
181499537001004,1
181499537001015,1
181499537001016,1
181499537001017,1
181499537001018,1
181499537001031,1
181499537001032,1
181499537001033,1
181499537001034,1
181499537001035,1
181499537001036,1
181499537001063,1
181499537001064,1
181499537001065,1
181499537001066,1
181499537001067,1
181499537001068,1
181499537001069,1
181499537001070,1
181499537001071,1
181499537003000,1
181499537003001,1
181499537003002,1
181499537003003,1
181499537003006,1
181499537003007,1
181499537004000,1
181499537004001,1
181499537004002,1
181499537004003,1
181499537004004,1
181499537004005,1
181499537004006,1
181499537004007,1
181499537004008,1
181499537004009,1
181499537004010,1
181499537004011,1
181499537004012,1
181499537004013,1
181499537004014,1
181499537004015,1
181499537004016,1
181499537004017,1
181499537004018,1
181499537004019,1
181499537004020,1
181499537004021,1
181499537004022,1
181499537004023,1
181499537004024,1
181499537004025,1
181499537004026,1
181499537004027,1
181499537004030,1
181499537004031,1
181499537004035,1
181499537004036,1
181499537003008,1
181499537003009,1
181499537003010,1
181499537003013,1
181499537003014,1
181499537003015,1
181499537003016,1
181499537003019,1
181499537003020,1
181499537003021,1
181499537003022,1
181499537003023,1
181499537003031,1
181499537003032,1
181499537003033,1
181499537004028,1
181499537004029,1
181499537004032,1
181499537004033,1
181499537004034,1
181499537004037,1
181499537004038,1
181499537004039,1
181499537004040,1
181499537004041,1
181499537004042,1
181499537004043,1
181499537004044,1
181499537004045,1
181499537004046,1
181499537004047,1
181499537004048,1
181499537004049,1
181499537004050,1
181499538002001,1
181499538002002,1
181499538002012,1
181499538002013,1
181499542002007,1
181499542002008,1
181499542002009,1
181499542002010,1
181499542002011,1
181499542002012,1
181499542002013,1
181499542002014,1
181499542002015,1
181499542002016,1
181499542002017,1
181499542002018,1
181499542002019,1
181499542002020,1
181499542002021,1
181499542002022,1
181499542002023,1
181499542002024,1
181499542002025,1
181499542002026,1
181499542002027,1
181499542002028,1
181499542002029,1
181499542002030,1
181499542002031,1
181499542002032,1
181499542002035,1
181499542002036,1
181499542002037,1
181499542002046,1
181499542002047,1
181499542002048,1
181499542002049,1
181499542002050,1
181499542002051,1
181499542002052,1
181499542002053,1
181499542002054,1
181499542002055,1
181499542002056,1
181499542002057,1
181499542002058,1
181499542002059,1
181499542002060,1
181499542002061,1
181499542002062,1
181499542002063,1
181499542002064,1
181499542002065,1
181499542002066,1
181499542002067,1
181499542002068,1
181499542002069,1
181499542002070,1
181499542002071,1
181499542002072,1
181499542002073,1
181499542002074,1
181499542002075,1
181499542003008,1
181499542003009,1
181499542003010,1
181499542003011,1
181499542003012,1
181499542003013,1
181499542003014,1
181499542003015,1
181499542003016,1
181499542003021,1
181499542003025,1
181499542003026,1
181499542003030,1
180390009011029,1
180390009011030,1
180390009011031,1
180390009012016,1
180390009012017,1
180390009012018,1
180390009012019,1
180390009012020,1
180390009012021,1
180390009012022,1
180390009012023,1
180390009012024,1
180390009012025,1
180390009012026,1
180390009012027,1
180390009012028,1
180390009012029,1
180390009012030,1
180390009012031,1
180390009012032,1
180390009012033,1
180390009012034,1
180390009012035,1
180390009012036,1
180390009012037,1
180390009012038,1
180390009012039,1
180390009012040,1
180390009012041,1
180390009012042,1
180390009012043,1
180390009012044,1
180390009012045,1
180390009012046,1
180390009012047,1
180390009012048,1
180390009012049,1
180390009012050,1
180390009012051,1
180390009012052,1
180390009012053,1
180390009012054,1
180390009012055,1
180390009012056,1
180390009012057,1
180390009012058,1
180390009012059,1
180390009012060,1
180390009012061,1
180390009012062,1
180390009012063,1
180390009012064,1
180390009012065,1
180390009012066,1
180390009012067,1
180390009012068,1
180390009012069,1
180390009012070,1
180390009013000,1
180390009013001,1
180390009013002,1
180390009013003,1
180390009013004,1
180390009013005,1
180390009013006,1
180390009013007,1
180390009013008,1
180390009013009,1
180390009013010,1
180390009013011,1
180390009013012,1
180390009013013,1
180390009013014,1
180390009013015,1
180390009013016,1
180390009013017,1
180390009013018,1
180390009013019,1
180390009013020,1
180390009013021,1
180390009013022,1
180390009013023,1
180390009013024,1
180390009013025,1
180390009013026,1
180390009013027,1
180390009013028,1
180390009013029,1
180390009013030,1
180390009013031,1
180390009013032,1
180390009013033,1
180390009013034,1
180390009013035,1
180390009013036,1
180390009013037,1
180390009013038,1
180390009013039,1
180390009013040,1
180390009013041,1
180390009013042,1
180390009013043,1
180390009013044,1
180390009013045,1
180390009013046,1
180390009013047,1
180390009013048,1
180390009013049,1
180390009013050,1
180390009013051,1
180390016013000,1
180390016013001,1
180390016013002,1
180390016013004,1
180390016013005,1
180390016013006,1
180390016013007,1
180390016013008,1
180390016013009,1
180390016013010,1
180390016013011,1
180390016013012,1
180390016013013,1
180390016013014,1
180390016013015,1
180390016013016,1
180390016014000,1
180390016014001,1
180390016014002,1
180390016014003,1
180390016014004,1
180390016014005,1
180390016014006,1
180390016014007,1
180390016014008,1
180390016014009,1
180390016014010,1
180390016014011,1
180390016014012,1
180390016014013,1
180390016014014,1
180390016014015,1
180390016014016,1
180390016012004,1
180390016012005,1
180390016012006,1
180390016012007,1
180390016012008,1
180390016012009,1
180390016012010,1
180390016012011,1
180390016012012,1
180390016012013,1
180390016012014,1
180390016012015,1
180390016012016,1
180390016012017,1
180390016012018,1
180390016012019,1
180390016012020,1
180390016012021,1
180390016012022,1
180390016012033,1
180390016012034,1
180390016012044,1
180390016012045,1
180390016012046,1
180390016012048,1
180390016012057,1
180390016012058,1
180390016012059,1
180390016012060,1
180390016012061,1
180390016012062,1
180390016013003,1
180390016022000,1
180390016022001,1
180390016022002,1
180390016022003,1
180390016022004,1
180390016022005,1
180390016022006,1
180390016022007,1
180390016022008,1
180390016022009,1
180390016022010,1
180390016022011,1
180390016022012,1
180390016022013,1
180390016022014,1
180390016022015,1
180390016022016,1
180390016022017,1
180390016022018,1
180390016022019,1
180390016022020,1
180390016022021,1
180390016022022,1
180390016022023,1
180390016022024,1
180390016022025,1
180390016022026,1
180390016022027,1
180390016022028,1
180390016022029,1
180390016022030,1
180390016022031,1
180390016022032,1
180390016022033,1
180390016022034,1
180390016022035,1
180390016022036,1
180390016022037,1
180390016022038,1
180390016022039,1
180390016022046,1
180390016022047,1
180390016022048,1
180390016022049,1
180390016022050,1
180390016022051,1
180390016022052,1
180390016022053,1
180390016022054,1
180390016022055,1
180390016012053,1
180390016012054,1
180390016012055,1
180390016012056,1
180390016012063,1
180390016012064,1
180390016012065,1
180390016012066,1
180390016012067,1
180390016012068,1
180390016012069,1
180390016012070,1
180390016012071,1
180390016012072,1
180390016012073,1
180390016012074,1
180390016012075,1
180390016012076,1
180390016012077,1
180390016012078,1
180390016012079,1
180390016012080,1
180390016012081,1
180390017021001,1
180390017021002,1
180390017021003,1
180390017021004,1
180390017021005,1
180390017021027,1
180390029003002,1
180390029004000,1
180390029004001,1
180390029004002,1
180390029004006,1
180390029004007,1
180390029004008,1
180390029004009,1
180390029004010,1
180390029004011,1
180390029004012,1
180390029004013,1
180390029004014,1
180390029004015,1
180390029004016,1
180390029005000,1
180390029005001,1
180390029005002,1
180390029005003,1
180390029005004,1
180390029005005,1
180390029005006,1
180390029005007,1
180390029005008,1
180390029005009,1
180390029005010,1
180390029005011,1
180390029005012,1
180659763002011,2
180659763002012,2
180659763002013,2
180659763002027,2
180659763002028,2
180659763002029,2
180659763002030,2
180659763002031,2
180659763002032,2
180659763002033,2
180659763002034,2
180659763002035,2
180659763002036,2
180659763002037,2
180659763002038,2
180659763002039,2
180659763002040,2
180659763002041,2
180659763002042,2
180659763002043,2
180659763002047,2
180659763002048,2
180659765003002,2
180659765003003,2
180659765003004,2
180659765003005,2
180659765003006,2
180659765003007,2
180659765003008,2
180659765003009,2
180659765003010,2
180659765003016,2
180659765003017,2
180659765003018,2
180659765003019,2
180659765003020,2
180659765003021,2
180659765003022,2
180659765003023,2
180659765003024,2
180659765003025,2
180659765003026,2
180659765003027,2
180659765003028,2
180659765003033,2
180659765003034,2
180659765003035,2
180659765003036,2
180659765003037,2
180659765003040,2
180659765003041,2
180659765003042,2
180659765003043,2
180659766001014,2
180659766001015,2
180659766001016,2
180659766001017,2
180659766001018,2
180659766001019,2
180659766001020,2
180659766001021,2
180659766001022,2
180659766001023,2
180659766001024,2
180659766001037,2
180659766001038,2
180659766001039,2
180659767001073,2
180659767001074,2
180659767002058,2
180659767002059,2
180659767002060,2
180659767002061,2
180659767002062,2
180659767002063,2
180659767002064,2
180659767002065,2
180659767002066,2
180659767002067,2
180659767002068,2
180659767002069,2
180659767002070,2
180659767002071,2
180659767002072,2
180659767002073,2
180659767002074,2
180659767002075,2
180659767002076,2
180659767002077,2
180659767002078,2
180659767002079,2
180659767002080,2
180659767002081,2
180659767002082,2
180659767002089,2
180659767002090,2
180659767002091,2
180659767002092,2
180659767002093,2
180659767002096,2
180659767003015,2
180659767003025,2
180659767003026,2
180659767003027,2
180659767003028,2
180659767003029,2
180659767003030,2
180659767003031,2
180659767003034,2
180659767003036,2
180659767004031,2
180659767004032,2
180659767004033,2
180659767004034,2
180659767004035,2
180659767004036,2
180659767004040,2
180659767004041,2
180659767004042,2
180659767004043,2
180659767004044,2
180659767004045,2
180659767004046,2
180659767004047,2
180659767004048,2
180659767004049,2
180659767004056,2
180659767004057,2
180659767004058,2
180659767004060,2
180659767004061,2
180659767004062,2
180659767004063,2
180659767004064,2
180659767004065,2
180659767004066,2
180659767004067,2
180659767004068,2
180659767004069,2
180659767004070,2
180659767004071,2
180659767004072,2
180659767004073,2
180659767004074,2
180659767004075,2
180659767004076,2
180659767004077,2
180659767004078,2
180659767004079,2
180659767004080,2
180118106054004,3
180118106054006,3
180118106054043,3
180118106054044,3
180118106054045,3
180118106054046,3
180118106055000,3
180118106055001,3
180118106055002,3
180118106055003,3
180118106055004,3
180118106055005,3
180118106055006,3
180118106055008,3
180118106055009,3
180118106055010,3
180118106055011,3
180118106055012,3
180118106055013,3
180118106055014,3
180118106055015,3
180118106041022,3
180118106041023,3
180118106042000,3
180118106042001,3
180118106042002,3
180118106042003,3
180118106042004,3
180118106042005,3
180118106042012,3
180118106042013,3
180118106042014,3
180118106041000,3
180118106041001,3
180118106041002,3
180118106041003,3
180118106041004,3
180118106041005,3
180118106041006,3
180118106041007,3
180118106041008,3
180118106041009,3
180118106041010,3
180118106041011,3
180118106041012,3
180118106041013,3
180118106041014,3
180118106041015,3
180118106041016,3
180118106041017,3
180118106041019,3
180118106041020,3
180118106041021,3
180118106041024,3
180118106041025,3
180118106041026,3
180118106043000,3
180118106043001,3
180118106043006,3
180118104001031,3
180118104002000,3
180118104002001,3
180118104002002,3
180118104002003,3
180118104002004,3
180118104002005,3
180118104002009,3
180118104002010,3
180118104005010,3
180118104005011,3
180118104005012,3
180118104005013,3
180118104005016,3
180118104005017,3
180118104005018,3
180118104005019,3
180118104005020,3
180118104005021,3
180118104005022,3
180118104005023,3
180118104005024,3
180118104005025,3
180118104005026,3
180118104005027,3
180118104005028,3
180118104005029,3
180118104005030,3
180118104005031,3
180118104005032,3
180118104005033,3
180118104005034,3
180118104005035,3
180118104005036,3
180118104005037,3
180118104005038,3
180118104005039,3
180118104005040,3
180118104005041,3
180118104005042,3
180118104005043,3
180118104005044,3
180118104005045,3
180118104005046,3
180118104005047,3
180118104005048,3
180118104005049,3
180118104005050,3
180118104005051,3
180118104005052,3
180118104005053,3
180118104005054,3
180118104005055,3
180118104005056,3
180118104005057,3
180118104005058,3
180118104005064,3
180118104005065,3
180118104005066,3
180118105003012,3
180118105003013,3
180118105003019,3
180118105003020,3
180118105003021,3
180118105003022,3
180118105003023,3
180118105003024,3
180118105003043,3
180118105003044,3
180118105005002,3
180118105005003,3
180118105005004,3
180118105005005,3
