GEOID20,District
080410039101014,3
080410039101015,3
080410039101016,3
080410039101017,3
080410039101023,3
080410039101024,3
080410039101025,3
080410039101026,3
080410039101027,3
080410039101028,3
080410039101034,3
080410039102011,3
080410039102012,3
080410039102013,3
080410039102014,3
080410039102015,3
080410039102016,3
080410039102017,3
080410039102063,3
080410046023007,3
080410046023009,3
080410046023015,3
080410046023016,3
080410046023017,3
080410046023018,3
080410046023019,3
080410046023020,3
080410046023021,3
080410046023022,3
080410046023023,3
080410074021000,4
080410074021001,4
080410074021002,4
080410074021003,4
080410074021004,4
080410074021005,4
080410074021006,4
080410074021007,4
080410074021008,4
080410074021009,4
080410074021010,4
080410075024000,4
080410075024001,4
080410075024002,4
080410075024003,4
080410075024004,4
080410075024005,4
080410075024006,4
080410075024007,4
080410075024008,4
080410075024009,4
080410075024010,4
080410075024012,4
080410075024013,4
080410075024031,4
080410075024032,4
080410075024033,4
080410074011001,4
080410074011002,4
080410074011009,4
080410074011010,4
080410074021011,4
080410074021012,4
080410074021013,4
080410074021014,4
080410074021015,4
080410074021016,4
080410074021017,4
080410074021018,4
080410074021019,4
080410074021020,4
080410074021021,4
080410074021022,4
080410074021023,4
080410074021024,4
080410074021025,4
080410074021026,4
080410074021027,4
080410074021028,4
080410074021029,4
080410074021030,4
080410074021031,4
080410074021032,4
080410074021033,4
080410051211001,4
080410051211008,4
080410051211009,4
080410051211010,4
080410051211011,4
080410051211012,4
080410051211013,4
080410051211014,4
080410051211015,4
080410051211016,4
080410051211017,4
080410051211018,4
080410051211019,4
080410051211020,4
080410051211021,4
080410051211022,4
080410051211023,4
080410051211024,4
080410051211025,4
080410051211034,4
080410051211035,4
080410051251000,4
080410051251002,4
080410051251003,4
080410051251004,4
080410051251005,4
080410051251006,4
080410051251007,4
080410051251008,4
080410051251009,4
080410051251010,4
080410051251011,4
080410051251012,4
080410051251013,4
080410051251053,4
080410051211002,4
080410051211003,4
080410051211004,4
080410051211005,4
080410051211006,4
080410051211007,4
080410051211026,4
080410051211028,4
080410051211029,4
080410051211030,4
080410051211031,4
080410051211032,4
080410051211033,4
080410051211036,4
080410051211039,4
080410051211040,4
080410051211041,4
080410051211042,4
080410051211043,4
080410051211044,4
080410051211045,4
080410051211046,4
080410051211047,4
080410051211048,4
080410051211049,4
080410051211050,4
080410051211051,4
080410051211052,4
080410051211053,4
080410051211054,4
080410051211055,4
080410051211056,4
080410051211057,4
080410051211058,4
080410051211059,4
080410051213000,4
080410051213001,4
080410051213002,4
080410051213003,4
080410051213004,4
080410051213006,4
080410051213007,4
080410051213008,4
080410051213009,4
080410051213010,4
080410051213011,4
080410051213012,4
080410051213013,4
080410051213021,4
080410051202001,4
080410051202002,4
080410051202003,4
080410051202004,4
080410051202005,4
080410051202006,4
080410051202007,4
080410051202008,4
080410051202009,4
080410051202010,4
080410051202014,4
080410051202015,4
080410051202016,4
080410051204000,4
080410051204001,4
080410051204002,4
080410051204003,4
080410051204004,4
080410051204005,4
080410051204006,4
080410051204007,4
080410051204008,4
080410051204009,4
080410051204010,4
080410051204011,4
080410051204012,4
080410051204013,4
080410051204014,4
080410051204015,4
080410051204016,4
080410051204017,4
080410051211027,4
080410051211037,4
080410051211038,4
080410051211060,4
080410051212000,4
080410051212001,4
080410051212002,4
080410051212003,4
080410051212004,4
080410051212005,4
080410051212006,4
080410051212007,4
080410051212008,4
080410051212009,4
080410051212010,4
080410051212011,4
080410051212012,4
080410051212013,4
080410051212014,4
080410051212015,4
080410051212016,4
080410051212017,4
080410051212018,4
080410051212019,4
080410051212020,4
080410051213020,4
080410051213022,4
080410010001000,3
080410010001001,3
080410010001002,3
080410010001003,3
080410010001004,3
080410010001005,3
080410010001006,3
080410010001007,3
080410010001008,3
080410010001009,3
080410010001010,3
080410010001011,3
080410010001012,3
080410010001013,3
080410010001014,3
080410010001015,3
080410010001016,3
080410010001017,3
080410010001018,3
080410010001019,3
080410010001020,3
080410010001021,3
080410010001022,3
080410010001023,3
080410010001024,3
080410010001025,3
080410010001026,3
080410010001027,3
080410010001028,3
080410010001029,3
080410010001030,3
080410010001031,3
080410010002000,3
080410010002001,3
080410010002002,3
080410010002003,3
080410010002004,3
080410010002005,3
080410010002006,3
080410010002007,3
080410010002008,3
080410010002009,3
080410010002010,3
080410010002011,3
080410010002012,3
080410010002013,3
080410010003000,3
080410010003001,3
080410010003002,3
080410010003003,3
080410010003004,3
080410010003015,3
080410010003016,3
080410010003017,3
080410011011000,3
080410011011001,3
080410011011002,3
080410011011003,3
080410011011004,3
080410011011005,3
080410011011006,3
080410011011007,3
080410011011008,3
080410011011009,3
080410011011010,3
080410011011011,3
080410011011012,3
080410011011013,3
080410011011014,3
080410011011015,3
080410011011016,3
080410011011017,3
080410011011018,3
080410011011019,3
080410011011020,3
080410011011021,3
080410011011022,3
080410011011023,3
080410011011024,3
080410011011025,3
080410011011026,3
080410011011027,3
080410011011028,3
080410011011029,3
080410011011030,3
080410011011031,3
080410011011032,3
080410011011033,3
080410011011034,3
080410011011035,3
080410011011036,3
080410011012000,3
080410011012001,3
080410011012002,3
080410011012003,3
080410011012004,3
080410011012005,3
080410011012006,3
080410011012007,3
080410011012008,3
080410011012009,3
080410011012010,3
080410011012011,3
080410011012012,3
080410011012013,3
080410011012014,3
080410011012015,3
080410011012016,3
080410011012017,3
080410011012018,3
080410011012019,3
080410011012020,3
080410011012021,3
080410011012022,3
080410011012023,3
080410011012024,3
080410011012025,3
080410011012026,3
080410011012027,3
080410011012028,3
080410011012029,3
080410037131027,4
080410037131053,4
080410037131054,4
080410038011000,4
080410038011001,4
080410038011002,4
080410038011003,4
080410038011004,4
080410038011005,4
080410038011006,4
080410038011007,4
080410038011008,4
080410038011009,4
080410038011010,4
080410038011011,4
080410038011012,4
080410038011013,4
080410038011014,4
080410038011015,4
080410038011016,4
080410038011017,4
080410038011018,4
080410038011019,4
080410038011020,4
080410038011021,4
080410038011022,4
080410038011023,4
080410038011024,4
080410038011025,4
080410038011026,4
080410038011027,4
080410038011028,4
080410038011031,4
080410038011033,4
080410038012000,4
080410038012001,4
080410038012002,4
080410038012003,4
080410038012004,4
080410038012005,4
080410038012006,4
080410038012007,4
080410038012008,4
080410038012009,4
080410038012010,4
080410038012011,4
080410038012012,4
080410038012013,4
080410038012014,4
080410038012015,4
080410038012016,4
080410038012017,4
080410038012018,4
080410038021000,4
080410038021001,4
080410038021002,4
080410038021004,4
080410038021005,4
080410038021006,4
080410038021007,4
080410038021008,4
080410038021009,4
080410038021010,4
080410038021011,4
080410038021013,4
080410038021015,4
080410038021016,4
080410038021017,4
080410038021018,4
080410038021019,4
080410038021020,4
080410038021021,4
080410038021022,4
080410038021023,4
080410038021024,4
080410038021025,4
080410038021026,4
080410038021027,4
080410038021028,4
080410038021029,4
080410038021030,4
080410038021031,4
080410038021032,4
080410038021033,4
080410038021034,4
080410038021039,4
080410038021040,4
080410038021041,4
080410038021042,4
080410038021043,4
080410038021044,4
080410038021045,4
080410038021055,4
080410038021056,4
080410038021057,4
080410038021060,4
080410038021061,4
080410038021062,4
080410038021063,4
080410038021069,4
080410038022000,4
080410038022001,4
080410038022002,4
080410038022003,4
080410038022004,4
080410038022005,4
080410038022006,4
080410038022007,4
080410038022008,4
080410038022009,4
080410038022010,4
080410038022011,4
080410038022012,4
080410037121063,4
080410037121064,4
080410037121066,4
080410037121067,4
080410037121068,4
080410037121069,4
080410038021003,4
080410072031005,4
080410072031007,4
080410072031008,4
080410072031009,4
080410072031010,4
080410072031011,4
080410072031012,4
080410072031013,4
080410072031014,4
080410072031015,4
080410072031016,4
080410072031017,4
080410072031018,4
080410072031019,4
080410072031021,4
080410072031022,4
080410072031023,4
080410072031024,4
080410072031025,4
080410072031026,4
080410072032001,4
080410072032002,4
080410072032003,4
080410072032004,4
080410072032005,4
080410072032006,4
080410072032007,4
080410072032008,4
080410072032009,4
080410072032010,4
080410072032011,4
080410072032012,4
080410072032013,4
080410072032014,4
080410072032015,4
080410037122012,4
080410037122013,4
080410037122014,4
080410037122029,4
080410037122030,4
080410037122032,4
080410037122033,4
080410037122034,4
080410037122035,4
080410037122036,4
080410037122037,4
080410037122050,4
080410037122063,4
080410037122064,4
080410037122067,4
080410037122068,4
080410037122069,4
080410037122070,4
080410037122079,4
080410037131000,4
080410037131001,4
080410037131002,4
080410037131003,4
080410037131005,4
080410037131006,4
080410037131007,4
080410037131008,4
080410037131009,4
080410037131010,4
080410037131012,4
080410037131013,4
080410037131014,4
080410037131015,4
080410037131016,4
080410037131017,4
080410037131018,4
080410037131019,4
080410037131020,4
080410037131021,4
080410037131022,4
080410037131023,4
080410037131024,4
080410037131025,4
080410037131026,4
080410037131028,4
080410037131029,4
080410037131030,4
080410037131055,4
080410037132049,4
080410037132054,4
080410037132059,4
080410037132060,4
080410037132062,4
080410037132063,4
080410037132064,4
080410037132065,4
080410037132066,4
080410037132070,4
080410037132072,4
080410037132073,4
080410037132074,4
080410037132075,4
080410037132076,4
080410037132077,4
080410037132078,4
080410037132079,4
080410038011029,4
080410038011030,4
080410038011032,4
080410038021012,4
080410038021038,4
080410072042013,4
080410072042014,4
080410072042015,4
080410072042016,4
080410072042017,4
080410072042018,4
080410072042019,4
080410072042020,4
080410072042021,4
080410072042022,4
080410072042023,4
080410072042025,4
080410072042026,4
080410072042028,4
080410072042029,4
080410072042030,4
080410072042033,4
080410072052000,4
080410072052001,4
080410072052002,4
080410072052003,4
080410072052004,4
080410072052005,4
080410072052006,4
080410072052007,4
080410072052008,4
080410072052009,4
080410072052010,4
080410072052011,4
080410072052012,4
080410072052013,4
080410072052014,4
080410072052015,4
080410072052033,4
080410072052034,4
080410072052035,4
080410072061029,4
080410072061030,4
080410072061031,4
080410072061032,4
080410072061033,4
080410072061034,4
080410072061035,4
080410072061036,4
080410072061041,4
080410072061044,4
080410038021036,4
080410038021046,4
080410038021047,4
080410038021048,4
080410038021049,4
080410038021050,4
080410038021051,4
080410038021052,4
080410038021053,4
080410038021054,4
080410038021058,4
080410038021059,4
080410038021064,4
080410038021065,4
080410038021066,4
080410039051000,4
080410039051001,4
080410039051027,4
080410039061012,4
080410039061018,4
080410039061019,4
080410070001004,4
080410070001005,4
080410070001006,4
080410070001007,4
080410070001008,4
080410070001009,4
080410070001010,4
080410070001011,4
080410070001012,4
080410070001013,4
080410070001014,4
080410070001015,4
080410070001016,4
080410070001017,4
080410070001018,4
080410070001019,4
080410070001020,4
080410070001021,4
080410070001022,4
080410070001023,4
080410070001024,4
080410070001025,4
080410070001026,4
080410070001027,4
080410070001028,4
080410070001029,4
080410070001030,4
080410070001031,4
080410070002000,4
080410070002001,4
080410070002002,4
080410070002003,4
080410070002004,4
080410070002005,4
080410072051025,4
080410072051026,4
080410072051027,4
080410072051028,4
080410072051029,4
080410072051030,4
080410075025000,4
080410075025001,4
080410075025002,4
080410075025003,4
080410075025004,4
080410075025005,4
080410075025006,4
080410075025007,4
080410075025008,4
080410075025009,4
080410075025010,4
080410075025011,4
080410075025012,4
080410075025013,4
080410075025014,4
080410075025015,4
080410038021014,4
080410038021035,4
080410038021037,4
080410072051000,4
080410072051001,4
080410072051002,4
080410072051003,4
080410072051004,4
080410072051005,4
080410072051006,4
080410072051007,4
080410072051008,4
080410072051009,4
080410072051010,4
080410072051011,4
080410072051012,4
080410072051013,4
080410072051014,4
080410072051015,4
080410072051016,4
080410072051017,4
080410072051018,4
080410072051019,4
080410072051020,4
080410072051024,4
080410072052016,4
080410072052023,4
080410072052024,4
080410072052025,4
080410072052026,4
080410072052027,4
080410072052028,4
080410072052029,4
080410072052030,4
080410072052031,4
080410072052032,4
080410072052036,4
080410072052037,4
080410072052038,4
080410072052039,4
080410072062014,4
080410072062015,4
080410072062017,4
080410072062045,4
080410072062046,4
080410038021067,4
080410038021068,4
080410038021070,4
080410039051002,4
080410039051003,4
080410039051004,4
080410039051005,4
080410039051006,4
080410039051007,4
080410039051008,4
080410039051009,4
080410039051010,4
080410039051011,4
080410039051012,4
080410039051013,4
080410039051014,4
080410039051015,4
080410039051016,4
080410039051017,4
080410039051018,4
080410039051019,4
080410039051020,4
080410039051021,4
080410039051022,4
080410039051023,4
080410039051024,4
080410039051025,4
080410039051026,4
080410039051030,4
080410039051031,4
080410039051032,4
080410039051033,4
080410047011011,4
080410047011012,4
080410047011013,4
080410047012002,4
080410047012004,4
080410047012005,4
080410047012006,4
080410047012007,4
080410047012008,4
080410077002000,4
080410077002001,4
080410077002002,4
080410077002003,4
080410077002004,4
080410077002005,4
080410077002006,4
080410077002007,4
080410077002008,4
080410077002009,4
080410077002010,4
080410077002011,4
080410077002012,4
080410077002013,4
080410077002014,4
080410077002015,4
080410077002016,4
080410077002017,4
080410077002018,4
080410077002019,4
080410077002022,4
080770006011006,5
080770006011007,5
080770006012011,5
080770006012012,5
080770006012013,5
080770006023003,5
080770006023004,5
080770006023005,5
080770006023006,5
080770006023007,5
080770006023008,5
080770006023009,5
080770006023010,5
080770006023011,5
080770006023012,5
080770006023013,5
080770006023014,5
080770006023015,5
080770006023016,5
080770006023017,5
080770006023018,5
080770006023019,5
080770006023020,5
080770006023021,5
080770006024002,5
080770006024003,5
080770006024004,5
080770006024005,5
080770006024006,5
080770006024007,5
080770006024008,5
080770006024012,5
080770006025000,5
080770006025001,5
080770006025002,5
080770006025003,5
080770006025004,5
080770006025005,5
080770006025006,5
080770006025007,5
080770006025008,5
080770006025009,5
080770006025010,5
080770006025011,5
080770006025012,5
080770006025013,5
080770006025014,5
080770007002001,5
080770007002002,5
080770007002003,5
080770007002017,5
080770007002018,5
080770007002019,5
080770007002020,5
080770007002021,5
080770007002027,5
080770007003002,5
080770007003003,5
080770007003004,5
080770007003005,5
080770007003006,5
080770007003007,5
080770007003008,5
080770007003009,5
080770007003010,5
080770007003011,5
080770007003012,5
080770007003013,5
080770007003014,5
080770007003015,5
080770007003016,5
080770007003017,5
080770007003018,5
080770007003019,5
080770007003020,5
080770007003021,5
080770007003022,5
080770007003023,5
080770007003024,5
080770007003025,5
080770007003026,5
080770007003027,5
080770007003028,5
080770007003029,5
080770007003030,5
080770007003031,5
080770007003033,5
080770007003034,5
080770007003035,5
080770007003036,5
080770007003037,5
080770007003038,5
080770007003039,5
080770007003040,5
080770008012002,5
080770006011000,5
080770006011001,5
080770006012000,5
080770006012001,5
080770006012002,5
080770006012003,5
080770006012004,5
080770006012005,5
080770006012006,5
080770006012007,5
080770006012008,5
080770006012009,5
080770006012010,5
080770006012014,5
080770006012015,5
080770006012016,5
080770006014000,5
080770006014001,5
080770006014002,5
080770006014003,5
080770006014004,5
080770006014005,5
080770006014006,5
080770006014010,5
080770006022002,5
080770006022003,5
080770006022004,5
080770006022005,5
080770006024000,5
080770006024001,5
080770006024009,5
080770006024010,5
080770006024011,5
080770010011015,5
080770010011016,5
080770010011017,5
080770010011018,5
080770010011019,5
080770010011020,5
080770010011021,5
080770010011022,5
080770010011023,5
080770010011024,5
080770010012008,5
080770010012012,5
080770015031004,5
080770015031005,5
080770015031015,5
080770015031017,5
080770015031018,5
080770015031019,5
080770015031020,5
080770015031021,5
080770015031022,5
080770015031023,5
080770015031024,5
080770015031025,5
080770015031026,5
080770015031027,5
080770015031028,5
080770015031029,5
080770015031030,5
080770015031031,5
080770015031032,5
080770015031033,5
080770015031034,5
080770015031036,5
080770015031037,5
080770015031038,5
080770015033004,5
080770015033005,5
080770015033015,5
080770015033016,5
080770015033017,5
080770015033018,5
080770015033019,5
080770015033028,5
080770015033029,5
080770015033030,5
080770015033031,5
080770015033032,5
080770015033033,5
080770015033034,5
080770015043001,5
080770015043002,5
080770015043003,5
080770015043004,5
080770015043018,5
080770014023000,5
080770014023001,5
080770014023002,5
080770014023003,5
080770014023004,5
080770014023005,5
080770014023006,5
080770014023010,5
080770015022045,5
080770015022047,5
080770015022050,5
080770015022051,5
080770015022085,5
080770015022086,5
080770015022087,5
080770015022088,5
080770015022089,5
080770015022090,5
080770015022097,5
080770015022100,5
080770015022101,5
080770015023049,5
080770015023123,5
080770015023124,5
080770015023125,5
080770015023129,5
080770015023130,5
080770015023131,5
080770015023132,5
080770015023135,5
080770015041000,5
080770015041001,5
080770015041002,5
080770015041003,5
080770015041004,5
080770015041005,5
080770015041006,5
080770015041007,5
080770015041008,5
080770015041009,5
080770015041010,5
080770015041011,5
080770015041012,5
080770015041013,5
080770015041014,5
080770015041015,5
080770015041016,5
080770015041017,5
080770015041018,5
080770015041019,5
080770015041020,5
080770015041021,5
080770015041022,5
080770015041023,5
080770015041024,5
080770015041025,5
080770015041026,5
080770015041027,5
080770015041028,5
080770015041029,5
080770015041030,5
080770015041031,5
080770015041032,5
080770015041033,5
080770015041034,5
080770015041035,5
080770015041036,5
080770015041037,5
080770015041038,5
080770015041039,5
080770015041040,5
080770015041041,5
080770015041042,5
080770015041043,5
080770015041044,5
080770015041045,5
080770015041046,5
080770015041047,5
080770015041048,5
080770015041049,5
080770015041050,5
080770015041051,5
080770015041052,5
080770015041053,5
080770015041054,5
080770015041055,5
080770015041056,5
080770015041057,5
080770015041058,5
080770015041059,5
080770015041060,5
080770015042051,5
080770015042052,5
080770015042054,5
080770015043005,5
080770015043006,5
080770015043007,5
080770015043008,5
080770015043009,5
080770015043010,5
080770015043011,5
080770015043012,5
080770015043013,5
080770015043014,5
080770015043015,5
080770015043016,5
080770015043017,5
080770015043019,5
080770015043020,5
080770015043021,5
080770015043024,5
080770015043028,5
080770015043029,5
080770015043030,5
080770015043031,5
080770015043032,5
080770015043033,5
080770015043034,5
080770015043035,5
080770015043036,5
080770015043037,5
080770015043041,5
080770015043042,5
080770015043044,5
080770015044045,5
080770019001000,5
080770019001001,5
080770019001002,5
080770019001003,5
080770019001004,5
080770019001005,5
080770019001007,5
080770019001008,5
080770019001009,5
080770019001010,5
080770019001011,5
080770019001013,5
080770019001014,5
080770019001026,5
080770019001032,5
080770019001033,5
080770019001200,5
080770019001203,5
080770019001204,5
080770019001205,5
080770019001206,5
080770019001207,5
080770019001208,5
080770019001209,5
080770015023000,5
080770015023001,5
080770015023002,5
080770015023003,5
080770015023004,5
080770015023006,5
080770015023007,5
080770015023008,5
080770015023018,5
080770015023019,5
080770015023020,5
080770015023021,5
080770015023022,5
080770015023023,5
080770015023024,5
080770015023025,5
080770015023026,5
080770015023027,5
080770015023028,5
080770015023029,5
080770015023030,5
080770015023031,5
080770015023032,5
080770015023033,5
080770015023034,5
080770015023035,5
080770015023036,5
080770015023037,5
080770015023038,5
080770015023039,5
080770015023040,5
080770015023041,5
080770015023042,5
080770015023043,5
080770015023044,5
080770015023045,5
080770015023046,5
080770015023047,5
080770015023048,5
080770015023052,5
080770015023053,5
080770015023054,5
080770015023055,5
080770015023056,5
080770015023057,5
080770015023058,5
080770015023059,5
080770015023060,5
080770015023061,5
080770015023062,5
080770015023063,5
080770015023064,5
080770015023065,5
080770015023066,5
080770015023067,5
080770015023068,5
080770015023069,5
080770015023074,5
080770015023075,5
080770015023076,5
080770015023077,5
080770015023078,5
080770015023079,5
080770015023111,5
080770015023112,5
080770015023113,5
080770015023114,5
080770015023115,5
080770015023116,5
080770015023117,5
080770015023118,5
080770015023134,5
080770015023136,5
080770015023137,5
080770015024000,5
080770015024001,5
080770015024002,5
080770015024003,5
080770015024004,5
080770015024005,5
080770015024006,5
080770015024007,5
080770015024008,5
080770015024009,5
080770015024010,5
080770015024011,5
080770015024012,5
080770015024013,5
080770015024014,5
080770015024015,5
080770015024016,5
080770015024017,5
080770015024018,5
080770015024019,5
080770015024020,5
080770015024021,5
080770015024022,5
080770015024023,5
080770015024024,5
080770015024025,5
080770015024026,5
080770015024027,5
080770015024028,5
080770015024029,5
080770015024030,5
080770015024031,5
080770015024032,5
080770015024033,5
080770015024034,5
080770015024035,5
080770015024036,5
080770015024037,5
080770015024038,5
080770015024039,5
080770015024040,5
080770015024041,5
080770015024042,5
080770015024043,5
080770015024044,5
080770015024045,5
080770015024046,5
080770015024047,5
080770015024048,5
080770015024049,5
080770015024050,5
080770015024051,5
080770015024052,5
080770015024053,5
080770015024054,5
080770015024055,5
080770015024056,5
080770015024057,5
080770015024058,5
080770015024059,5
080770015024060,5
080770015024061,5
080770015024062,5
080770015024063,5
080770015024064,5
080770015024065,5
080770015024066,5
080770015024067,5
080770015024068,5
080770015024069,5
080770015024070,5
080770015024071,5
080770015024072,5
080770013032004,5
080770013032005,5
080770013032006,5
080770013032012,5
080770013032037,5
080770014042014,5
080770019001006,5
080770019001012,5
080770019001015,5
080770019001016,5
080770019001017,5
080770019001018,5
080770019001019,5
080770019001020,5
080770019001021,5
080770019001022,5
080770019001023,5
080770019001024,5
080770019001025,5
080770019001027,5
080770019001028,5
080770019001029,5
080770019001030,5
080770019001031,5
080770019001034,5
080770019001035,5
080770019001036,5
080770019001039,5
080770019001040,5
080770019001041,5
080770019001042,5
080770019001043,5
080770019001044,5
080770019001056,5
080770019001057,5
080770019001058,5
080770019001059,5
080770019001065,5
080770019001066,5
080770019001067,5
080770019001068,5
080770019001069,5
080770019001070,5
080770019001071,5
080770019001072,5
080770019001073,5
080770019001074,5
080770019001075,5
080770019001076,5
080770019001077,5
080770019001078,5
080770019001079,5
080770019001080,5
080770019001081,5
080770019001082,5
080770019001083,5
080770019001084,5
080770019001086,5
080770019001132,5
080770019001133,5
