GEOID20,District
34007043046,1
34007175001,1
34007040402,1
34007135005,1
34007005005,1
34007043022,1
34007080014,1
34007090007,1
34007030003,1
34007180102,1
34007170018,1
34007175008,1
34007040303,1
34007135014,1
34007135010,1
34007125002,1
34007055002,1
34007077302,1
34007180106,1
34007180401,1
34007005007,1
34007090002,1
34007110001,1
34007140005,1
34007050001,1
34007075028,1
34007077101,1
34007043027,1
34007180306,1
34007040106,1
34007043026,1
34007075005,1
34007170001,1
34007055001,1
34007180201,1
34007155003,1
34007015002,1
34007100001,1
34007040407,1
34007075019,1
34007180204,1
34007155004,1
34007040401,1
34007170013,1
34007005001,1
34007085004,1
34007025003,1
34007077103,1
34007140002,1
34007110007,1
34007043003,1
34007025001,1
34007130001,1
34007043018,1
34007043043,1
34007120003,1
34007170006,1
34007020002,1
34007030002,1
34007040103,1
34007040101,1
34007180402,1
34007043036,1
34007120001,1
34007135009,1
34007180404,1
34007080002,1
34007045001,1
34007040308,1
34007043019,1
34007040102,1
34007180405,1
34007043010,1
34007043035,1
34007180202,1
34007170017,1
34007175005,1
34007170009,1
34007040209,1
34007075010,1
34007025002,1
34007170003,1
34007150005,1
34007040406,1
34007155001,1
34007100002,1
34007110002,1
34007075006,1
34007160004,1
34007135020,1
34007180105,1
34007040208,1
34007150003,1
34007075013,1
34007180304,1
34007180301,1
34007043033,1
34007040306,1
34007135001,1
34007025004,1
34007110009,1
34007040309,1
34007040211,1
34007080011,1
34007043006,1
34007043024,1
34007080003,1
34007077201,1
34007085009,1
34007080004,1
34007180203,1
34007175004,1
34007170011,1
34007150002,1
34007043039,1
34007110003,1
34007040110,1
34007135016,1
34007015003,1
34007130004,1
34007043047,1
34007040210,1
34007040202,1
34007043001,1
34007130003,1
34007180305,1
34007043014,1
34007077203,1
34007005002,1
34007080012,1
34007050002,1
34007090003,1
34007075009,1
34007015005,1
34007085008,1
34007085003,1
34007075007,1
34007075033,1
34007043004,1
34007170012,1
34007040204,1
34007125003,1
34007110004,1
34007135017,1
34007040105,1
34007125004,1
34007040301,1
34007180205,1
34007135004,1
34007020001,1
34007040206,1
34007015001,1
34007075032,1
34007105001,1
34007075020,1
34007025005,1
34007075001,1
34007077202,1
34007040302,1
34007135012,1
34007075016,1
34007043013,1
34007090001,1
34007135024,1
34007040307,1
34007180104,1
34007075015,1
34007065001,1
34007075002,1
34007080008,1
34007055003,1
34007075012,1
34007040203,1
34007043012,1
34007043048,1
34007075024,1
34007043021,1
34007043029,1
34007055008,1
34007005008,1
34007080010,1
34007040403,1
34007005006,1
34007040405,1
34007043034,1
34007040201,1
34007085001,1
34007180302,1
34007140004,1
34007160006,1
34007043045,1
34007055009,1
34007075021,1
34007175006,1
34007110005,1
34007035001,1
34007050003,1
34007135015,1
34007170005,1
34007135013,1
34007135008,1
34007020004,1
34007135023,1
34007185001,1
34007043007,1
34007065002,1
34007075008,1
34007075026,1
34007075035,1
34007135011,1
34007043041,1
34007150006,1
34007105002,1
34007150004,1
34007077102,1
34007170007,1
34007170002,1
34007043037,1
34007135021,1
34007185002,1
34007040205,1
34007040410,1
34007140001,1
34007115003,1
34007075017,1
34007005003,1
34007075022,1
34007043032,1
34007140006,1
34007005004,1
34007135007,1
34007020003,1
34007090005,1
34007160002,1
34007055010,1
34007075023,1
34007080005,1
34007135006,1
34007175003,1
34007040107,1
34007043008,1
34007180103,1
34007120002,1
34007040409,1
34007077301,1
34007020007,1
34007075027,1
34007030001,1
34007075038,1
34007043020,1
34007080006,1
34007043044,1
34007155002,1
34007055011,1
34007040104,1
34007135002,1
34007043025,1
34007043016,1
34007160005,1
34007043005,1
34007130002,1
34007040408,1
34007043017,1
34007125001,1
34007170014,1
34007160001,1
34007175007,1
34007115002,1
34007180303,1
34007043028,1
34007075011,1
34007075031,1
34007075018,1
34007043009,1
34007043031,1
34007055006,1
34007135003,1
34007085010,1
34007055007,1
34007043002,1
34007170008,1
34007075004,1
34007085002,1
34007180101,1
34007170010,1
34007080013,1
34007043011,1
34007040404,1
34007075034,1
34007090004,1
34007095001,1
34007043015,1
34007075014,1
34007040109,1
34007040305,1
34007135022,1
34007140003,1
34007150001,1
34007075039,1
34007043023,1
34007085007,1
34007043030,1
34007115004,1
34007170016,1
34007110008,1
34007040304,1
34007135019,1
34007043042,1
34007075036,1
34007040207,1
34007080009,1
34007075029,1
34007090006,1
34007020006,1
34007020005,1
34007085005,1
34007015004,1
34007043038,1
34007043040,1
34007055012,1
34007175002,1
34007085006,1
34007055004,1
34007080007,1
34007170004,1
34007080001,1
34007115001,1
34007075003,1
34007075025,1
34007170019,1
34007135018,1
34007040108,1
34007075040,1
34007055005,1
34007160003,1
34007075030,1
34007075037,1
34007170015,1
34007180403,1
34007080015,1
34007165001,1
34007010001,1
34007110006,1
34007145001,1
34005110002,1
34005080003,1
34005040001,1
34005195001,4
34005075103,3
34005190001,6
34005065012,1
34005150006,6
34005170003,4
34005115005,1
34005005001,4
34005150004,6
34005140003,1
34005150001,6
34005150014,4
34005030011,6
34005020001,3
34005095002,3
34005170002,4
34005170005,4
34005125026,1
34005015201,3
34005020003,3
34005050304,1
34005125011,1
34005192004,6
34005075301,3
34005020007,3
34005150007,6
34005080004,1
34005110004,1
34005050102,1
34005115017,1
34005095008,6
34005030013,6
34005115010,1
34005095003,3
