GEOID20,District
34015120002,1
34015045001,1
34015050002,1
34015075004,1
34015090011,1
34015070004,1
34015095003,1
34015025010,1
34015055404,1
34015015007,1
34015035001,1
34015010014,1
34015105001,1
34015035002,1
34015025003,1
34015120001,1
34015055120,1
34015020003,1
34015090006,1
34015090001,1
34015095002,1
34015010010,1
34015090002,1
34015055123,1
34015070002,1
34015030009,1
34015055411,1
34015110301,1
34015050012,1
34015110202,1
34015085002,1
34015020004,1
34015100015,1
34015100007,1
34015120005,1
34015015005,1
34015090016,1
34015030002,1
34015010004,1
34015025002,1
34015050009,1
34015100006,1
34015120004,1
34015090039,1
34015090010,1
34015120006,1
34015055124,1
34015035006,1
34015105002,1
34015030006,1
34015005001,1
34015045002,1
34015040004,1
34015100001,1
34015075006,1
34015090008,1
34015015004,1
34015040003,1
34015030012,1
34015090029,1
34015030005,1
34015010021,1
34015055326,1
34015030010,1
34015010002,1
34015060004,1
34015055210,1
34015055216,1
34015055213,1
34015005003,1
34015090037,1
34015060003,1
34015075001,1
34015070003,1
34015050008,1
34015045003,1
34015040009,1
34015100013,1
34015090025,1
34015100008,1
34015055415,1
34015005002,1
34015100016,1
34015050006,1
34015025008,1
34015090009,1
34015050001,1
34015075007,1
34015010022,1
34015055425,1
34015025005,1
34015010007,1
34015110102,1
34015090033,1
34015010006,1
34015015002,1
34015090007,1
34015090019,1
34015030001,1
34015025004,1
34015065001,1
34015090022,1
34015120003,1
34015080001,1
34015005004,1
34015110203,1
34015010019,1
34015090021,1
34015070001,1
34015030008,1
34015115003,1
34015110201,1
34015070005,1
34015110204,1
34015040007,1
34015030003,1
34015100017,1
34015080003,1
34015100004,1
34015025006,1
34015035004,1
34015055117,1
34015110303,1
34015105003,1
34015115002,1
34015005006,1
34015010008,1
34015090028,1
34015090026,1
34015075002,1
34015090003,1
34015090038,1
34015085001,1
34015060002,1
34015055302,1
34015100014,1
34015090020,1
34015090030,1
34015055319,1
34015055214,1
34015015003,1
34015010017,1
34015010012,1
34015050005,1
34015055209,1
34015005005,1
34015055408,1
34015110101,1
34015055201,1
34015010003,1
34015055122,1
34015115004,1
34015040005,1
34015015006,1
34015090036,1
34015050004,1
34015090005,1
34015080002,1
34015050011,1
34015100010,1
34015030011,1
34015100002,1
34015075005,1
34015025007,1
34015055405,1
34015045004,1
34015040008,1
34015120007,1
34015010001,1
34015090031,1
34015090035,1
34015090032,1
34015055203,1
34015100012,1
34015010011,1
34015090012,1
34015100019,1
34015025009,1
34015035005,1
34015055421,1
34015020002,1
34015030004,1
34015090024,1
34015010013,1
34015055107,1
34015015001,1
34015075003,1
34015055306,1
34015010018,1
34015040002,1
34015010020,1
34015055318,1
34015100003,1
34015110302,1
34015110304,1
34015060001,1
34015090034,1
34015050010,1
34015010009,1
34015100011,1
34015120008,1
34015025011,1
34015050003,1
34015040006,1
34015010015,1
34015090027,1
34015050007,1
34015025001,1
34015030013,1
34015010005,1
34015040001,1
34015100005,1
34015090015,1
34015090023,1
34015115001,1
34015110103,1
34015095001,1
34015035003,1
34015030007,1
34015090018,1
34015090004,1
34015055312,1
34015020001,1
34015100018,1
34015010016,1
34015100009,1
34015090017,1
34015090014,1
34015090013,1
34033040001,1
34033035001,1
34033070002,1
34033000705,1
34033050005,1
34033020001,1
34033020002,1
34033050006,1
34033042001,1
34033035002,1
34033001501,1
34033010001,1
34033055002,1
34033000702,1
34033004203,1
34033060E02,1
34033005501,1
34033030001,1
34033004202,1
34033042009,1
34033004208,1
34033045001,1
34033004205,1
3403360W002,1
34033075002,1
34033045002,1
34033050003,1
34033050004,1
34033000501,1
34033045003,1
34033004206,1
34033005002,1
34033004204,1
34033050002,1
34033000704,1
34033070001,1
34033000703,1
34033004002,1
34033050001,1
3403360W001,1
34033007001,1
34033004003,1
34033075001,1
34033042007,1
34033060E01,1
34011035001,1
34011035002,1
34011025003,1
34011060001,1
34011010004,1
34011005101,1
34011065002,1
34011070303,1
34011050202,1
34011035003,1
34011025002,1
34011005301,1
34011015001,1
34011005302,1
34011020002,1
34011050303,1
34011070501,1
34011070403,1
34011070504,1
34011070405,1
34011065001,1
34011070506,1
34011050302,1
34011050506,1
34011070402,1
34011005401,1
34011005402,1
34011005202,1
34011040001,1
34011045001,1
34011070604,1
34011070404,1
34011055001,1
34011050502,1
34011050401,1
34011050505,1
34011005501,1
34011010002,1
34011070608,1
34011050403,1
34011050101,1
34011045002,1
34011020001,1
34011010001,1
34011070607,1
34011050504,1
34011070106,1
34011005201,1
34011070602,1
34011050104,1
34011050503,1
34011070103,1
34011070104,1
34011070101,1
34011070205,1
34011070601,1
34011070610,1
34011010003,1
34011030001,1
34011070605,1
34011050102,1
34011005303,1
34011050301,1
34011050103,1
34011070201,1
34011025004,1
34011050201,1
34011070401,1
34011050501,1
34011050402,1
34011005304,1
34011025001,1
34011070609,1
34011070606,1
34011070406,1
34011070203,1
34011070503,1
34011070407,1
34011070102,1
34011065003,1
34011070301,1
34011070302,1
34011065004,1
34011ZZZZZZ,1
34011005203,1
34011070603,1
34011070206,1
34011005305,1
34011070105,1
34011070505,1
34011070502,1
34011070202,1
34011070204,1
34009140004,1
34009040303,1
34009030004,1
34009040401,1
34009040204,1
34009030013,1
34009025302,1
34009040404,1
34009020008,1
34009005002,1
34009040405,1
34009005001,1
34009030014,1
34009030009,1
34009025305,1
34009030002,1
34009080001,1
34009020007,1
34009055001,1
34009040203,1
34009040104,1
34009055008,1
34009025309,1
34009025204,1
34009075003,1
34009065001,1
34009040305,1
34009055007,1
34009030006,1
34009035101,1
34009075002,1
34009010003,1
34009140001,1
34009035201,1
34009030007,1
34009030010,1
34009035102,1
34009030015,1
34009030018,1
34009025108,1
34009040402,1
34009020003,1
34009060001,1
34009040304,1
34009040102,1
34009020001,1
34009025306,1
34009080002,1
34009040103,1
34009040205,1
34009055002,1
34009025101,1
34009035202,1
34009025201,1
34009045001,1
34009030011,1
34009040403,1
34009010002,1
34009020004,1
34009020006,1
34009025210,1
34009045002,1
34009055004,1
34009040202,1
34009010004,1
34009045004,1
34009025106,1
34009030003,1
34009ZZZZZZ,1
34009030012,1
34009025109,1
34009140002,1
34009010001,1
34009035204,1
34009075001,1
34009015001,1
34009060002,1
34009040302,1
34009055003,1
34009075005,1
34009035104,1
34009055015,1
34009045003,1
34009050002,1
34009040301,1
34009055011,1
34009025208,1
34009005003,1
34009025205,1
34009025307,1
34009040101,1
34009055014,1
34009040201,1
34009010005,1
34009075004,1
34009140003,1
34009025304,1
34009050001,1
34009025202,1
34009035203,1
34009055006,1
34009140005,1
34009025303,1
34009025104,1
34009035103,1
34009025102,1
34009025206,1
34009030016,1
34009025105,1
34009020002,1
34009030008,1
34009020005,1
34009040105,1
34009025107,1
34009025203,1
34009025103,1
34009055012,1
34009030001,1
34009055009,1
34009030005,1
34009030017,1
34009025207,1
34009055005,1
34009025301,1
34009055010,1
34009025308,1
34009055013,1
34009025209,1
34007040211,1
34007040201,1
34007040101,1
34007040204,1
34007040208,1
34007040104,1
34007040105,1
34007040401,1
34007040404,1
34007040403,1
34007040410,1
34007040402,1
34007040407,1
34007040406,1
34007040405,1
34007040409,2
34007040408,1
34007040301,1
34007040307,1
34007040305,1
34007040309,2
34007040302,2
34007040308,2
34007040306,1
34007040303,1
34007040304,1
34007040202,1
34007040203,1
34007040205,1
34007040206,1
34007040207,1
34007040210,1
34007040209,1
34007040108,1
34007040107,1
34007040106,1
34007040110,1
34007040109,1
34007040102,1
34007040103,1
34007077103,1
34007077202,1
34007077203,1
34007077302,1
34007077301,1
34007077201,1
34007077101,1
34007077102,1
34007035001,1
34007020007,1
34007020001,1
34007020002,1
34007020004,1
34007020005,1
34007020003,1
34007125002,2
34007125004,2
34007125003,2
34007125001,2
34007075025,1
34007075015,1
34007075037,1
34007075012,1
34007075016,1
34007075026,1
34007075011,1
34007075009,1
34007075021,1
34007075001,1
34007075028,1
34007075027,1
34007075017,1
34007075038,1
34007075023,1
34007075014,1
34007075022,1
34007075002,1
34007075013,1
34007075005,1
34007075004,1
34007075006,1
34007075007,1
34007075003,1
34007075024,1
34007075040,1
34007075030,1
34007075020,1
34007075019,1
34007075031,1
34007075032,1
34007075036,1
34007075034,1
34007075033,1
34007075029,1
34007075035,1
34007075018,1
34007075039,1
34007075008,1
34007075010,1
34007150004,1
34007150002,1
34007150006,1
34007150005,1
34007150001,1
34007150003,1
34007043046,4
34007175001,2
34007135005,2
34007005005,2
34007043022,4
34007080014,2
34007090007,2
34007030003,2
34007180102,2
34007170018,2
34007175008,2
34007135014,2
34007135010,2
34007055002,2
34007180106,2
34007180401,2
34007005007,2
34007090002,2
34007110001,2
34007140005,2
34007050001,2
34007043027,4
34007180306,2
34007043026,4
34007170001,2
34007055001,2
34007180201,2
34007155003,2
34007015002,2
34007100001,2
34007180204,2
34007155004,2
34007170013,2
34007005001,2
34007085004,4
34007025003,2
34007140002,2
34007110007,2
34007043003,4
34007025001,2
34007130001,2
34007043018,4
34007043043,4
34007120003,2
