GEOID,AREA
240010012001002,1
240010014021001,1
240430109011018,1
240010023004037,1
240010007001058,1
240430107001016,1
240430113014046,1
240217522011000,1
240217502001011,1
240010006001058,1
240010023002028,1
240217519022004,1
240430006021033,1
240010015021042,1
240430106001074,1
240010001002025,1
240430008003012,1
240230002001017,1
240217505071006,1
240230006022002,1
240430106002020,1
240430106001004,1
240230005022026,1
240217510041017,1
240430101001019,1
240430117004024,1
240217530022016,1
240430106002032,1
240430115023024,1
240217526032015,1
240230004003045,1
240217505061016,1
240430113021052,1
240430116001075,1
240230005011042,1
240430002002005,1
240217754001012,1
240010007002060,1
240230003002015,1
240217505041005,1
240230002002073,1
240010008001054,1
240430113014048,1
240217513011006,1
240230007001045,1
240217523014006,1
240217529002078,1
240217512023001,1
240010020004004,1
240430010011011,1
240010019001035,1
240010019001011,1
240010023002052,1
240430001001014,1
240217521022058,1
240217512011026,1
240217518011011,1
240430109022008,1
240217753025017,1
240217512021003,1
240217508011016,1
240430004003002,1
240217508024006,1
240010007001043,1
240430003022024,1
240010008001000,1
240217753025022,1
240230006013024,1
240217507022004,1
240010002001015,1
240430007002002,1
240430005003027,1
240217530015015,1
240010021001009,1
240217529002026,1
240217519042028,1
240217519062002,1
240217516001006,1
240217505041001,1
240430109021014,1
240430006012002,1
240217522061011,1
240010016001022,1
240230003002008,1
240010023001024,1
240010002003001,1
240430117001005,1
240010015021055,1
240010019002044,1
240217676001004,1
240217506001011,1
240010023004024,1
240430102003012,1
240430113011047,1
240217753021011,1
240010006002016,1
240430104011019,1
240430113021009,1
240430101001033,1
240230004001049,1
240430113011039,1
240010017001037,1
240217523014027,1
240430107004026,1
240010007002023,1
240430111003020,1
240430109022011,1
240217668002052,1
240217501001014,1
240217502002003,1
240430102004030,1
240430114001001,1
240010001003025,1
240217519042022,1
240217529001034,1
240430108021001,1
240010010001052,1
240010010001011,1
240010021003000,1
240430003022013,1
240430104012000,1
240430005002001,1
240430113022020,1
240430010023020,1
240217528021018,1
240230004001065,1
240430109012003,1
240217513021027,1
240430115011035,1
240010002003002,1
240230006014029,1
240217754003015,1
240217508041039,1
240430003012052,1
240217517021013,1
240010018001014,1
240430113012009,1
240430115022006,1
240217513022001,1
240217668002042,1
240010010001005,1
240430003011002,1
240217519033009,1
240010001002049,1
240430109021023,1
240430115021064,1
240430004003017,1
240430109021031,1
240010012001021,1
240217508021024,1
240217530016006,1
240010022002050,1
240010002001026,1
240217508052033,1
240217530011003,1
240010007002049,1
240217512023004,1
240217668001007,1
240217512023008,1
240217518014012,1
240217513022053,1
240230001003051,1
240230004001043,1
240010023004043,1
240217508051013,1
240217513011010,1
240217526023024,1
240010013002018,1
240230004001055,1
240430111005010,1
240230006022013,1
240430102004024,1
240217522061020,1
240010010001017,1
240217528012007,1
240430112042027,1
240217402004008,1
240217529001035,1
240217521011009,1
240010001003051,1
240430006011008,1
240217516002020,1
240217521011005,1
240217517012010,1
240230005011008,1
240230004002011,1
240430103001058,1
240430003011041,1
240217526033009,1
240430103002034,1
240010018003012,1
240010008001050,1
240010012002000,1
240217526032018,1
240217522023006,1
240430009002008,1
240010007002002,1
240010022002024,1
240217753022010,1
240430103002022,1
240430113021038,1
240217402004020,1
240217513013007,1
240010013001020,1
240217508011020,1
240430006011021,1
240010023004040,1
240230006012036,1
240010014011033,1
240010023001012,1
240217528022014,1
240430116001024,1
240010017003029,1
240217707001034,1
240217502002002,1
240217508023013,1
240217523033024,1
240010001002018,1
240430112021016,1
240217526013010,1
240217675001030,1
240230006013050,1
240217530023010,1
240230004001002,1
240217722001013,1
240217676001002,1
240217519042010,1
240230005011065,1
240217518014038,1
240430108033010,1
240217528011006,1
240430114002026,1
240217502002008,1
240230005011059,1
240230007003035,1
240010020004000,1
240430109021017,1
240430001002014,1
240217523022003,1
240230006022025,1
240430116001052,1
240217506002024,1
240217668001014,1
240010007001024,1
240217754003010,1
240010023002017,1
240217528022011,1
240430005003031,1
240217505071015,1
240430108023002,1
240217525022013,1
240430117004018,1
240230004003048,1
240430114003009,1
240217526014008,1
240217722002013,1
240217651001023,1
240430115021003,1
240217525013015,1
240010019001026,1
240010021001058,1
240230007003016,1
240230006021052,1
240217518013003,1
240230006011001,1
240010014021015,1
240217517011015,1
240217753021010,1
240010001002012,1
240230006012037,1
240010002003022,1
240010007001056,1
240430003012004,1
240217510041040,1
240230007001073,1
240230003002030,1
240430107003000,1
240217529001041,1
240430010011025,1
240217676003002,1
240430109022009,1
240217508021002,1
240430104022033,1
240010015031010,1
240430104012004,1
240230005011037,1
240430102002012,1
240217675001019,1
240217722001004,1
240217519033003,1
240010023004013,1
240010021002022,1
240217519042005,1
240217528011001,1
240217754003002,1
240430117004004,1
240217513013000,1
240430104023013,1
240217523022026,1
240217525012012,1
240217513021000,1
240010001001002,1
240217519042023,1
240217754001007,1
240217522012041,1
240010021001032,1
240430103001061,1
240217510011005,1
240217510023001,1
240217530011012,1
240010012001039,1
240230003002018,1
240430106002017,1
240217522011017,1
240217735003003,1
240010019001060,1
240217512023014,1
240430109013006,1
240430004001000,1
240010008002007,1
240010018003033,1
240430001001011,1
240430113023021,1
240217756003004,1
240230002002053,1
240217668004013,1
240010002002027,1
240430108022000,1
240217506003003,1
240430007001012,1
240430010023014,1
240010013002007,1
240217523014011,1
240217651003021,1
240217512023005,1
240010020001025,1
240217722002038,1
240010021001011,1
240430109013026,1
240217525011038,1
240217675002024,1
240010021001016,1
240430117003030,1
240430010012003,1
240217529002013,1
240010022002023,1
240010002003018,1
240430003012003,1
240430106003045,1
240010018001038,1
240010010001013,1
240430010023000,1
240217522012006,1
240010007002069,1
240230005011038,1
240430115022014,1
240217521012015,1
240230002002030,1
240010002002035,1
240430113021028,1
240010021001057,1
240230006021057,1
240430116002017,1
240230003001006,1
240010010001048,1
240430006021003,1
240217676001018,1
240010007001029,1
240217508021022,1
240430112024009,1
240217505052008,1
240010002003034,1
240217530015017,1
240430010011007,1
240010023002011,1
240217510041019,1
240430006021015,1
240430102001021,1
240217510031009,1
240010023001018,1
240217519042007,1
240230007004032,1
240230005021031,1
240010014012009,1
240217523021035,1
240010021001014,1
240217525011042,1
240217512022006,1
240010017003055,1
240217508011017,1
240010020001020,1
240430112024010,1
240217505063003,1
240010012002048,1
240217505061005,1
240010022001048,1
240010023002061,1
240430102001013,1
240430104011002,1
240217529001020,1
240217522063011,1
240010005002031,1
240010017002031,1
240217519051013,1
240217528011018,1
240010008001021,1
240217529001016,1
240430106003036,1
240217528012014,1
240217523032036,1
240010016001001,1
240430111002016,1
240217676002025,1
240217512013017,1
240217523021007,1
240217507023002,1
240010001003043,1
240430106002048,1
240217525012008,1
240010014011030,1
240430006021043,1
240430113011008,1
240430113014027,1
240217505041008,1
240430003012049,1
240430104023030,1
240230006012044,1
240217754001000,1
240010018003007,1
240217519023013,1
240010018003018,1
240010022002010,1
240217518014014,1
240430114002019,1
240217510032002,1
240230004002051,1
240230005011040,1
240430115011056,1
240230001001109,1
240430006011018,1
240010013001007,1
240217530015010,1
240430113011017,1
240430002002019,1
240010006001015,1
240217526032007,1
240010010001056,1
240430117001023,1
240230005022006,1
240430112021006,1
240230006014026,1
240010014012029,1
240430101001015,1
240217506001022,1
240230003002046,1
240217528022017,1
240217530024003,1
240430106004007,1
240010012002002,1
240430103001006,1
240217508052034,1
240217753025015,1
240217530022014,1
240217503001006,1
240217707003021,1
240430107002042,1
240430103002009,1
240217526023000,1
240217510042017,1
240230003001013,1
240010008001066,1
240430107003020,1
240230003002024,1
240217505082003,1
240217512023003,1
240010015021064,1
240230005011020,1
240430010023023,1
240430010011009,1
240217516002027,1
240010022003018,1
240230001003045,1
240217753025018,1
240430114002003,1
240230003001016,1
240010013001029,1
240010023004036,1
240010015021068,1
240430104023011,1
240217668004025,1
240217518011009,1
240217402003026,1
240430108022001,1
240230006013040,1
240217510042004,1
240010023001033,1
240217675003024,1
240217520011015,1
240230004003020,1
240217525014010,1
240217502002019,1
240430010012009,1
240217528021023,1
240010020005004,1
240010001001007,1
240430010022008,1
240010001002076,1
240217508021025,1
240230003001040,1
240430005002009,1
240230007004085,1
240430107004034,1
240430006021001,1
240217722002036,1
240010021003035,1
240230005023019,1
240230006022014,1
240010022003023,1
240230005023015,1
240430001001039,1
240430115012021,1
240230004003031,1
240217523033004,1
240217668002034,1
240217528011014,1
240230006011003,1
240217707001015,1
240430115021068,1
240217651001011,1
240010020005000,1
240430006011009,1
240010001002040,1
240010020005018,1
240230007002048,1
240430115021042,1
240217519051019,1
240430112043003,1
240217676002027,1
240010010001058,1
240217735003007,1
240430114001007,1
240217513012049,1
240217506002044,1
240217513022022,1
240430116002015,1
240430108033023,1
240010015021022,1
240230006011019,1
240430114003001,1
240430116001057,1
240217510033042,1
240217513012008,1
240430106002040,1
240430113013005,1
240217512011033,1
240217525011045,1
240430104022046,1
240010018003030,1
240010019002038,1
240010023002064,1
240217505053001,1
240230004001014,1
240430111005025,1
240230007002021,1
240217676001041,1
240217530016010,1
240217508023003,1
240217513013042,1
240230001003039,1
240217519042019,1
240217522061008,1
240217526013014,1
240430107004047,1
240430005001012,1
240217519022012,1
240430008001014,1
240010013002004,1
240217513021051,1
240010015021066,1
240217510041045,1
240217722002006,1
240217506003011,1
240010015033018,1
240230004001030,1
240217513022016,1
240430102002009,1
240010007002065,1
240217517021004,1
240430109021020,1
240430003021008,1
240217521012013,1
240217651002013,1
240217522011020,1
240430116001051,1
240217505083000,1
240217513021031,1
240217523021012,1
240010022003042,1
240010001001018,1
240217754005006,1
240217668002048,1
240430109021001,1
240430103003000,1
240010015021002,1
240010019001028,1
240430116001025,1
240217506002001,1
240230005023018,1
240430006021018,1
240430005002006,1
240430001002004,1
240230004001039,1
240430005003048,1
240010005002022,1
240430101001003,1
240217505081005,1
240010013002001,1
240230005021005,1
240010001001057,1
240430101001024,1
240217508021015,1
240230007001076,1
240430003021001,1
240010020001039,1
240010011002000,1
240010008001005,1
240217528022044,1
240217523023027,1
240430102001040,1
240430008003027,1
240217522012005,1
240010019002029,1
240217530021002,1
240010022001043,1
240010023002041,1
240217512032004,1
240230003002088,1
240217668004012,1
240217526023025,1
240430010023004,1
240430009002001,1
240217722002031,1
240010020004023,1
240430102001046,1
240217505063005,1
240217753025044,1
240217675003008,1
240230007002071,1
240217722002004,1
240010011002030,1
240217508011024,1
240430108031000,1
240010006001064,1
240430116001065,1
240217512011041,1
240217525011003,1
240217530013003,1
240010018001035,1
240217753025029,1
240217523014029,1
240010018003000,1
240217522062023,1
240010020002010,1
240430116001003,1
240230007001037,1
240430109012012,1
240010017002025,1
240430104021001,1
240430103004019,1
240430108032004,1
240230001002052,1
240217519043017,1
240217519062006,1
240217522021009,1
240217519043004,1
240217522062008,1
240217526012003,1
240217530022011,1
240230003002055,1
240217526013001,1
240217675001007,1
240217508022020,1
240217525011041,1
240217508013002,1
240430109021015,1
240217503002002,1
240217676002030,1
240217512022002,1
240430003012048,1
240430009003019,1
240430114002013,1
240430116001021,1
240430104011025,1
240217512013028,1
240217517022009,1
240430117003024,1
240430007001005,1
240430006022014,1
240010002003021,1
240217521024002,1
240430108031001,1
240230006013012,1
240217753026016,1
240430101001026,1
240230003001039,1
240430115011031,1
240217516002035,1
240430104023021,1
240430113021047,1
240430006012017,1
240010022003057,1
240217528011007,1
240230001001077,1
240430115012030,1
240010007002038,1
240217506001024,1
240010022002022,1
240430108033045,1
240430112022023,1
240230001002042,1
240230001003052,1
240217508013011,1
240230004002032,1
240010018001057,1
240217506002038,1
240230004001038,1
240430111003005,1
240430003011013,1
240217530016021,1
240217722001000,1
240430106001055,1
240217722002020,1
240430114001040,1
240217518014010,1
240217523032030,1
240430103001066,1
240010022001006,1
240217513022023,1
240430103003004,1
240217513021009,1
240430005002017,1
240217519022013,1
240217525012027,1
240217526021003,1
240010006001071,1
240430112031013,1
240430002002017,1
240217530012003,1
240430010011022,1
240430108021011,1
240217756003007,1
240430114001002,1
240217517011021,1
240430109013031,1
240010021002014,1
240430113011015,1
240217505052017,1
240230006012032,1
240230002002074,1
240217525014022,1
240217522061006,1
240230006013057,1
240217525021012,1
240217513012007,1
240430115011062,1
240217676003001,1
240010008001041,1
240010015032018,1
240010023001026,1
240430106001034,1
240217525021027,1
240010022003010,1
240217507021002,1
240217651001003,1
240230007003033,1
240217522061034,1
240010020003025,1
240217530012004,1
240010014021035,1
240010019002009,1
240010021001029,1
240217753026018,1
240010017001015,1
240230001002097,1
240430106002014,1
240230003002007,1
240230001001075,1
240217523022022,1
240010007001046,1
240217501001011,1
240217518014006,1
240010022002017,1
240430104012017,1
240430106003003,1
240010002002006,1
240217528011040,1
240010007002064,1
240217522062000,1
240217508024020,1
240230006013035,1
240430107004018,1
240010017003057,1
240230002001030,1
240430006022029,1
240430113011016,1
240430115022020,1
240217753025011,1
240217522011008,1
240010014021025,1
240430117002008,1
240010017003019,1
240217722002028,1
240010008001009,1
240430111001010,1
240430008003002,1
240010023001037,1
240010002001003,1
240010023002018,1
240430006012004,1
240217754001021,1
240010020004007,1
240230005022033,1
240430108022017,1
240430003011028,1
240230005022014,1
240217519062013,1
240230007004042,1
240430115012017,1
240230006022006,1
240010013002026,1
240010013002028,1
240010001001022,1
240430109021008,1
240010020005019,1
240217525013004,1
240430113011007,1
240010013001030,1
240430112022010,1
240217528022047,1
240010014012003,1
240010001003020,1
240430113021032,1
240010022001034,1
240430113022006,1
240010005001025,1
240430113021054,1
240230006021075,1
240217528011037,1
240010016001023,1
240217675001010,1
240217508024011,1
240010022003006,1
240217523032006,1
240217522061023,1
240217529002069,1
240217526032013,1
240010002003015,1
240010015021072,1
240430107003038,1
240217707002023,1
240217518013002,1
240217518014037,1
240217530022022,1
240217510011017,1
240430107004057,1
240217507011007,1
240430115021004,1
240217519035007,1
240430104023008,1
240010018003035,1
240217668003009,1
240010006001000,1
240230001002073,1
240430003012007,1
240217530024011,1
240010012001012,1
240010022003019,1
240217520013022,1
240217502001005,1
240217513021034,1
240217668002009,1
240010020001021,1
240230003002099,1
240230004003022,1
240430002002022,1
240217754002004,1
240430103002004,1
240217523031006,1
240430004003004,1
240430007002001,1
240010002001032,1
240230002002017,1
240217668003008,1
240010014012034,1
240230001001070,1
240217516001040,1
240430003021002,1
240430103003012,1
240217507011011,1
240217707002002,1
240217529001023,1
240230001001064,1
240010020002020,1
240430112022005,1
240430101001025,1
240010023003000,1
240217530024007,1
240430115012026,1
240010017001017,1
240217753025031,1
240430104012014,1
240217516002014,1
240430106003000,1
240217505071010,1
240430010022013,1
240010002003029,1
240430003022027,1
240217525013016,1
240217520011005,1
240010022002016,1
240430104011035,1
240430101001031,1
240217523021022,1
240230001001017,1
240430006021048,1
240217523033017,1
240217528012008,1
240230007001004,1
240217513012022,1
240230002002081,1
240430109022027,1
240010011001028,1
240010021001024,1
240217675002015,1
240217530011016,1
240010022003045,1
240010012001032,1
240217525021002,1
240010018001009,1
240430106002001,1
240230004001008,1
240217517023002,1
240430113013001,1
240217522063002,1
240430107003024,1
240217525013011,1
240430010013000,1
240217753021005,1
240217525014002,1
240230001003031,1
240430107002023,1
240217519051031,1
240010005001024,1
240010010001023,1
240217651001007,1
240217526014009,1
240217512023012,1
240217722002021,1
240217530023008,1
240010001001017,1
240230003002000,1
240217668001005,1
240010018001029,1
240010015033005,1
240430104023001,1
240430009003017,1
240010023004005,1
240217707002006,1
240010015032015,1
240010010001014,1
240217753023011,1
240217508052031,1
240217526011018,1
240217668002014,1
240217510033019,1
240010001003046,1
240217528022048,1
240430007003012,1
240230003001011,1
240430108033009,1
240217505061007,1
240010017002034,1
240217676002001,1
240430109011029,1
240430112043010,1
240430107004050,1
240010021001025,1
240010002003012,1
240217523021001,1
240430109022022,1
240217516001016,1
240010015021061,1
240430111003009,1
240217522021002,1
240230006021023,1
240230005011050,1
240430116001035,1
240217506001026,1
240010007002011,1
240430116001022,1
240217668001017,1
240430115011055,1
240010022003027,1
240430108022032,1
240430116001048,1
240010023002049,1
240217518014022,1
240217676001023,1
240430112024015,1
240010006001038,1
240230003002053,1
240010018001004,1
240430004002001,1
240430008002003,1
240430102003006,1
240010018001026,1
240217523014021,1
240230007001019,1
240217521022008,1
240010005001004,1
240230007002067,1
240230002002095,1
240010001002089,1
240217517023009,1
240230001001104,1
240010001001028,1
240217510011011,1
240010023001009,1
240217507011010,1
240430010012018,1
240010006001013,1
240430106001008,1
240430106004018,1
240217756002003,1
240217518012017,1
240217508012008,1
240217523011000,1
240217525012021,1
240217516002024,1
240230007004033,1
240010011002008,1
240430003011042,1
240217506003001,1
240230003002043,1
240217507021008,1
240010016001007,1
240217528021003,1
240217526014015,1
240230007001047,1
240217753025023,1
240430112024001,1
240430102001007,1
240010013002029,1
240230004003033,1
240217753025032,1
240217513022033,1
240217675003031,1
240010013002002,1
240010006002005,1
240010021002005,1
240217530016014,1
240230005011005,1
240010023002008,1
240010001002047,1
240430009003006,1
240217530012008,1
240230006021071,1
240217510011004,1
240230006012066,1
240217754001020,1
240217518022004,1
240230001003011,1
240430112043020,1
240217505053009,1
240217505061019,1
240430115011045,1
240230007002011,1
240230002001013,1
240217522064021,1
240230007001068,1
240010002003025,1
240217520013002,1
240010007002059,1
240217505051008,1
240010008001016,1
240430106002036,1
240217523032003,1
240010005001034,1
240217402003006,1
240217512012016,1
240430010011024,1
240010014011019,1
240430010012008,1
240230007003008,1
240430107002007,1
240430107002048,1
240430106003009,1
240217518013015,1
240217507022000,1
240430009002004,1
240217521012006,1
240217522051016,1
240430108022027,1
240230004001021,1
240010023004009,1
240217519051002,1
240230004003013,1
240430113011011,1
240010005002023,1
240230003002041,1
240430113012015,1
240217517021023,1
240430113021029,1
240217508011001,1
240217676002031,1
240430106004019,1
240217707002017,1
240217518011000,1
240217528011008,1
240217508013015,1
240010013001004,1
240430109021021,1
240430115022010,1
240010015032011,1
240217505053004,1
